model_region,AGGT,APPL,ARAB,BARL,BEFM,BULF,BULH,BULL,CACR,CAFF,CAFR,CAMF,CAMR,CATA,CERE,CITR,CORN,DCOH,DCOL,DCOW,DWHE,FLOW,FODD,GRAE,GRAI,GRAS,HEIF,HEIH,HEIL,HEIR,HENS,MAIF,NURS,OANI,OAR1,OATS,OCER,OCRO,OFAR,OFRU,OILS,OIND,OLIV,OOIL,OVEG,PARI,PERM,PIGF,PKPL,POTA,POUF,PULS,RAPE,ROOF,RUMI,RYEM,SCOW,SHGF,SHGM,SOWS,SOYA,SUGB,SUNF,SWHE,TABO,TAGR,TEXT,TOBA,TOMA,TWIN,UAAR
NO07,1000.0,1175.13229854429,1000.0,294.861717459936,1000.0,1000.0,4757.6104197523,4757.6104197523,1000.0,4757.6104197523,771.332767122533,4757.6104197523,861.54171207151,1000.0,1000.0,391.4,,602.831351238084,602.831351238084,1000.0,,1120.50730870226,1000.0,12.871567852686,12.871567852686,1000.0,1000.0,4757.6104197523,4757.6104197523,1476.97163950712,1655.39122285258,,,,1000.0,268.784168561885,120.0,1176.81079844073,25.8519763932949,4950.39385471094,1000.0,,,186.343250391735,1185.94759468857,,1000.0,2758.6462086074,1000.0,335.02608158258,2150.07180940399,390.176669613953,331.60230178512,,1000.0,291.115677304329,188.577149328391,4229.14791207433,588.650193865514,44.5239867380717,,,,328.950056477409,,2525.6,,,2658.90287960788,,1000.0
PL21,1000.0,201.155226893877,1000.0,113.699689278561,1000.0,1000.0,2683.71259119903,2683.71259119903,1000.0,2683.71259119903,434.431135865495,2683.71259119903,484.442182424652,1000.0,1000.0,391.4,117.025976652616,307.517832598879,307.517832598879,1000.0,,1435.27426430324,1000.0,7.9776551529987,7.9776551529987,1000.0,1000.0,2683.71259119903,2683.71259119903,831.415758078885,1957.00283394953,14.7526227593712,820.942980624441,1017.94861912736,1000.0,91.8211730667086,115.089261637213,1243.65942835018,18.76228898693,655.201612187302,1000.0,1231.10950091165,,583.969055923033,272.255544977295,,1000.0,1204.12256167302,1000.0,96.7608553298348,1257.3651087513,889.808740319952,345.226891638579,17.8024703217992,1000.0,102.644335374885,106.11033322502,2450.99974639689,596.021537246541,20.2986658462199,242.611287794339,24.7330122660134,336.531285490947,126.503005513706,,1069.48874226445,1505.7684897559,2066.87477838693,1309.94588551717,,1000.0
PL22,1000.0,201.155226893877,1000.0,113.699689278561,1000.0,1000.0,2683.71259119903,2683.71259119903,1000.0,2683.71259119903,434.431135865495,2683.71259119903,484.442182424652,1000.0,1000.0,391.4,117.025976652616,307.517832598879,307.517832598879,1000.0,,1435.27426430324,1000.0,7.92574534086324,7.92574534086324,1000.0,1000.0,2683.71259119903,2683.71259119903,831.415758078885,1957.00283394953,14.7517513763469,820.942980624441,1017.94861912736,1000.0,91.8211730667086,115.089261637213,1243.65942835018,19.4709794460534,655.201612187302,1000.0,1231.10950091165,,583.969055923033,272.255544977295,,1000.0,1204.12256167302,1000.0,96.7608553298348,1257.3651087513,889.808740319952,345.226891638579,17.2098455061644,1000.0,102.644335374885,106.11033322502,2450.99974639689,596.021537246541,20.2986658462199,242.611287794339,24.7330122660134,336.531285490947,126.503005513706,,1069.48874226445,1505.7684897559,2066.87477838693,1309.94588551717,,1000.0
PL31,1000.0,201.155226893877,1000.0,113.699689278561,1000.0,1000.0,2683.71259119903,2683.71259119903,1000.0,2683.71259119903,434.431135865495,2683.71259119903,484.442182424652,1000.0,1000.0,391.4,117.025976652616,307.517832598879,307.517832598879,1000.0,,1435.27426430324,1000.0,7.9482173924118,7.9482173924118,1000.0,1000.0,2683.71259119903,2683.71259119903,831.415758078885,1957.00283394953,14.7498331513862,820.942980624441,1017.94861912736,1000.0,91.8211730667086,115.089261637213,1243.65942835018,19.5438004332502,655.201612187302,1000.0,1231.10950091165,,583.969055923033,272.255544977295,,1000.0,1204.12256167302,1000.0,96.7608553298348,1257.3651087513,889.808740319952,345.226891638579,16.3653248053174,1000.0,102.644335374885,106.11033322502,2450.99974639689,596.021537246541,20.2986658462199,242.611287794339,24.7330122660134,336.531285490947,126.503005513706,,1069.48874226445,1505.7684897559,2066.87477838693,1309.94588551717,,1000.0
PL32,1000.0,201.155226893877,1000.0,113.699689278561,1000.0,1000.0,2683.71259119903,2683.71259119903,1000.0,2683.71259119903,434.431135865495,2683.71259119903,484.442182424652,1000.0,1000.0,391.4,117.025976652616,307.517832598879,307.517832598879,1000.0,,1435.27426430324,1000.0,8.00964694633374,8.00964694633374,1000.0,1000.0,2683.71259119903,2683.71259119903,831.415758078885,1957.00283394953,14.6366842454551,820.942980624441,1017.94861912736,1000.0,91.8211730667086,115.089261637213,1243.65942835018,18.9575002928012,655.201612187302,1000.0,1231.10950091165,,583.969055923033,272.255544977295,,1000.0,1204.12256167302,1000.0,96.7608553298348,1257.3651087513,889.808740319952,345.226891638579,22.2197760497408,1000.0,102.644335374885,106.11033322502,2450.99974639689,596.021537246541,20.2986658462199,242.611287794339,24.7330122660134,336.531285490947,126.503005513706,,1069.48874226445,1505.7684897559,2066.87477838693,1309.94588551717,,1000.0
PL33,1000.0,201.155226893877,1000.0,113.699689278561,1000.0,1000.0,2683.71259119903,2683.71259119903,1000.0,2683.71259119903,434.431135865495,2683.71259119903,484.442182424652,1000.0,1000.0,391.4,117.025976652616,307.517832598879,307.517832598879,1000.0,,1435.27426430324,1000.0,7.92395608159374,7.92395608159374,1000.0,1000.0,2683.71259119903,2683.71259119903,831.415758078885,1957.00283394953,14.7236292049968,820.942980624441,1017.94861912736,1000.0,91.8211730667086,115.089261637213,1243.65942835018,18.8493088716144,655.201612187302,1000.0,1231.10950091165,,583.969055923033,272.255544977295,,1000.0,1204.12256167302,1000.0,96.7608553298348,1257.3651087513,889.808740319952,345.226891638579,17.273778547757,1000.0,102.644335374885,106.11033322502,2450.99974639689,596.021537246541,20.2986658462199,242.611287794339,24.7330122660134,336.531285490947,126.503005513706,,1069.48874226445,1505.7684897559,2066.87477838693,1309.94588551717,,1000.0
PL34,1000.0,201.155226893877,1000.0,113.699689278561,1000.0,1000.0,2683.71259119903,2683.71259119903,1000.0,2683.71259119903,434.431135865495,2683.71259119903,484.442182424652,1000.0,1000.0,391.4,117.025976652616,307.517832598879,307.517832598879,1000.0,,1435.27426430324,1000.0,7.98083961182754,7.98083961182754,1000.0,1000.0,2683.71259119903,2683.71259119903,831.415758078885,,14.76770927623,820.94298062444,1017.94861912736,1000.0,91.8211730667086,115.089261637213,1243.65942835018,19.1292529357065,655.201612187302,1000.0,1231.10950091165,,583.969055923033,272.255544977295,,1000.0,1204.12256167302,1000.0,96.7608553298348,,889.808740319952,345.226891638579,17.6047705995601,1000.0,102.644335374885,106.11033322502,2450.99974639689,596.021537246541,20.2986658462199,242.611287794339,24.7330122660134,336.531285490947,126.503005513706,,1069.48874226445,1505.7684897559,2066.87477838693,1309.94588551717,,1000.0
PL41,1000.0,201.155226893877,1000.0,113.699689278561,1000.0,1000.0,2683.71259119903,2683.71259119903,1000.0,2683.71259119903,434.431135865495,2683.71259119903,484.442182424652,1000.0,1000.0,391.4,117.025976652616,307.517832598879,307.517832598879,1000.0,,1435.27426430324,1000.0,8.01811118812181,8.01811118812181,1000.0,1000.0,2683.71259119903,2683.71259119903,831.415758078885,1957.00283394953,14.7785068765751,820.942980624441,1017.94861912736,1000.0,91.8211730667086,115.089261637213,1243.65942835018,19.2902904919008,655.201612187302,1000.0,1231.10950091165,,583.969055923033,272.255544977295,,1000.0,1204.12256167302,1000.0,96.7608553298348,1257.3651087513,889.808740319952,345.226891638579,16.4048063744429,1000.0,102.644335374885,106.11033322502,2450.99974639689,596.021537246541,20.2986658462199,242.611287794339,24.7330122660134,336.531285490947,126.503005513706,,1069.48874226445,1505.7684897559,2066.87477838693,1309.94588551717,,1000.0
PL42,1000.0,201.155226893877,1000.0,113.699689278561,1000.0,1000.0,2683.71259119903,2683.71259119903,1000.0,2683.71259119903,434.431135865495,2683.71259119903,484.442182424652,1000.0,1000.0,391.4,117.025976652616,307.517832598879,307.517832598879,1000.0,,1435.27426430324,1000.0,7.93121842293986,7.93121842293986,1000.0,1000.0,2683.71259119903,2683.71259119903,831.415758078885,1957.00283394953,14.7563298464367,820.94298062444,1017.94861912736,1000.0,91.8211730667086,115.089261637213,1243.65942835018,19.5300242424845,655.201612187302,1000.0,1231.10950091165,,583.969055923033,272.255544977295,,1000.0,1204.12256167302,1000.0,96.7608553298348,1257.3651087513,889.808740319952,345.226891638579,20.8819265275037,1000.0,102.644335374885,106.11033322502,2450.99974639689,596.021537246541,20.2986658462199,242.611287794339,24.7330122660134,336.531285490947,126.503005513706,,1069.48874226445,1505.7684897559,,1309.94588551717,,1000.0
PL43,1000.0,201.155226893877,1000.0,113.699689278561,1000.0,1000.0,2683.71259119903,2683.71259119903,1000.0,2683.71259119903,434.431135865495,2683.71259119903,484.442182424652,1000.0,1000.0,391.4,117.025976652616,307.517832598879,307.517832598879,1000.0,,1435.27426430324,1000.0,7.95309687386805,7.95309687386805,1000.0,1000.0,2683.71259119903,2683.71259119903,831.415758078885,1957.00283394953,14.7392657324602,820.942980624441,1017.94861912736,1000.0,91.8211730667086,115.089261637213,1243.65942835018,19.1990703866694,655.201612187302,1000.0,1231.10950091165,,583.969055923033,272.255544977295,,1000.0,1204.12256167302,1000.0,96.7608553298348,1257.3651087513,889.808740319952,345.226891638579,20.8631611616914,1000.0,102.644335374885,106.11033322502,2450.99974639689,596.021537246541,20.2986658462199,242.611287794339,24.7330122660134,336.531285490947,126.503005513706,,1069.48874226445,1505.7684897559,2066.87477838693,1309.94588551717,,1000.0
PL51,1000.0,201.155226893877,1000.0,113.699689278561,1000.0,1000.0,2683.71259119903,2683.71259119903,1000.0,2683.71259119903,434.431135865495,2683.71259119903,484.442182424652,1000.0,1000.0,391.4,117.025976652616,307.517832598879,307.517832598879,1000.0,,1435.27426430324,1000.0,7.92900770281762,7.92900770281762,1000.0,1000.0,2683.71259119903,2683.71259119903,831.415758078885,1957.00283394953,14.7424767897919,820.942980624441,1017.94861912736,1000.0,91.8211730667086,115.089261637213,1243.65942835018,19.1491963776315,655.201612187302,1000.0,1231.10950091165,,583.969055923033,272.255544977295,,1000.0,1204.12256167302,1000.0,96.7608553298348,1257.3651087513,889.808740319952,345.226891638579,17.3923157810531,1000.0,102.644335374885,106.11033322502,2450.99974639689,596.021537246541,20.2986658462199,242.611287794339,24.7330122660134,336.531285490947,126.503005513706,,1069.48874226445,1505.7684897559,2066.87477838693,1309.94588551717,,1000.0
PL52,1000.0,201.155226893877,1000.0,113.699689278561,1000.0,1000.0,2683.71259119903,2683.71259119903,1000.0,2683.71259119903,434.431135865495,2683.71259119903,484.442182424652,1000.0,1000.0,391.4,117.025976652616,307.517832598879,307.517832598879,1000.0,,1435.27426430324,1000.0,7.94468602736858,7.94468602736858,1000.0,1000.0,2683.71259119903,2683.71259119903,831.415758078885,1957.00283394953,14.7738752103616,820.94298062444,1017.94861912736,1000.0,91.8211730667086,115.089261637213,1243.65942835018,19.2824208969557,655.201612187302,1000.0,1231.10950091165,,583.969055923033,272.255544977295,,1000.0,1204.12256167302,1000.0,96.7608553298348,1257.3651087513,889.808740319952,345.226891638579,17.2249513592564,1000.0,102.644335374885,106.11033322502,2450.99974639689,596.021537246541,20.2986658462199,242.611287794339,24.7330122660134,336.531285490947,126.503005513706,,1069.48874226445,1505.7684897559,2066.87477838693,1309.94588551717,,1000.0
PL61,1000.0,201.155226893877,1000.0,113.699689278561,1000.0,1000.0,2683.71259119903,2683.71259119903,1000.0,2683.71259119903,434.431135865495,2683.71259119903,484.442182424652,1000.0,1000.0,391.4,117.025976652616,307.517832598879,307.517832598879,1000.0,,1435.27426430324,1000.0,8.06526611505042,8.06526611505042,1000.0,1000.0,2683.71259119903,2683.71259119903,831.415758078885,,14.7646113247494,820.94298062444,1017.94861912736,1000.0,91.8211730667086,115.089261637213,1243.65942835018,19.4320895561769,655.201612187302,1000.0,1231.10950091165,,583.969055923033,272.255544977295,,1000.0,1204.12256167302,1000.0,96.7608553298348,,889.808740319952,345.226891638579,16.8635428390027,1000.0,102.644335374885,106.11033322502,2450.99974639689,596.021537246541,20.2986658462199,242.611287794339,24.7330122660134,336.531285490947,126.503005513706,,1069.48874226445,1505.7684897559,2066.87477838693,1309.94588551717,,1000.0
PL62,1000.0,201.155226893877,1000.0,113.699689278561,1000.0,1000.0,2683.71259119903,2683.71259119903,1000.0,2683.71259119903,434.431135865495,2683.71259119903,484.442182424652,1000.0,1000.0,391.4,117.025976652616,307.517832598879,307.517832598879,1000.0,,1435.27426430324,1000.0,7.93774896544247,7.93774896544247,1000.0,1000.0,2683.71259119903,2683.71259119903,831.415758078885,1957.00283394953,14.7511471394178,820.942980624441,1017.94861912736,1000.0,91.8211730667086,115.089261637213,1243.65942835018,19.3278705345544,655.201612187301,1000.0,1231.10950091165,,583.969055923033,272.255544977295,,1000.0,1204.12256167302,1000.0,96.7608553298348,1257.3651087513,889.808740319952,345.226891638579,19.1055610557849,1000.0,102.644335374885,106.11033322502,2450.99974639689,596.021537246541,20.2986658462199,242.611287794339,24.7330122660134,336.531285490947,126.503005513706,,1069.48874226445,1505.7684897559,2066.87477838693,1309.94588551717,,1000.0
PL63,1000.0,201.155226893877,1000.0,113.699689278561,1000.0,1000.0,2683.71259119903,2683.71259119903,1000.0,2683.71259119903,434.431135865495,2683.71259119903,484.442182424652,1000.0,1000.0,391.4,117.025976652616,307.517832598879,307.517832598879,1000.0,,1435.27426430324,1000.0,7.96051139159476,7.96051139159476,1000.0,1000.0,2683.71259119903,2683.71259119903,831.415758078885,1957.00283394953,14.7404565168386,820.942980624441,1017.94861912736,1000.0,91.8211730667086,115.089261637213,1243.65942835018,19.0103919644058,655.201612187302,1000.0,1231.10950091165,,583.969055923033,272.255544977295,,1000.0,1204.12256167302,1000.0,96.7608553298348,1257.3651087513,889.808740319952,345.226891638579,18.4332331080227,1000.0,102.644335374885,106.11033322502,2450.99974639689,596.021537246541,20.2986658462199,242.611287794339,24.7330122660134,336.531285490947,126.503005513706,,1069.48874226445,1505.7684897559,2066.87477838693,1309.94588551717,,1000.0
PL71,1000.0,201.155226893877,1000.0,113.699689278561,1000.0,1000.0,2683.71259119903,2683.71259119903,1000.0,2683.71259119903,434.431135865495,2683.71259119903,484.442182424652,1000.0,1000.0,391.4,117.025976652616,307.517832598879,307.517832598879,1000.0,,1435.27426430324,1000.0,8.00798433692112,8.00798433692112,1000.0,1000.0,2683.71259119903,2683.71259119903,831.415758078885,1957.00283394953,14.7600932460489,820.942980624441,1017.94861912736,1000.0,91.8211730667086,115.089261637213,1243.65942835018,19.7933324891971,655.201612187302,1000.0,1231.10950091165,,583.969055923033,272.255544977295,,1000.0,1204.12256167302,1000.0,96.7608553298348,1257.3651087513,889.808740319952,345.226891638579,16.1895484473349,1000.0,102.644335374885,106.11033322502,2450.99974639689,596.021537246541,20.2986658462199,242.611287794339,24.7330122660134,336.531285490947,126.503005513706,,1069.48874226445,1505.7684897559,2066.87477838693,1309.94588551717,,1000.0
PT11,1000.0,786.174027138952,1000.0,184.664082998641,1000.0,1000.0,5906.93414129221,5906.93414129221,1000.0,5906.93414129221,953.261753315823,5906.93414129221,1059.295241305,1000.0,1000.0,391.401807258596,204.190150284536,302.770156566231,302.770156566231,1000.0,200.879192602689,899.137250383411,1000.0,3.79370381069206,3.79370381069206,1000.0,1000.0,5906.93414129221,5906.93414129221,1833.15513373705,1158.19280171323,26.277731580877,1058.21099980279,1444.34103544563,1000.0,157.944560863119,143.947112407963,834.817830472566,9.13936794363785,1644.94842363149,1000.0,1162.09413700924,545.4,172.091736670989,627.2244962685,,1000.0,1486.47547108598,1000.0,275.659617714048,1531.36315089666,2060.75018578339,,15.6376971569694,1000.0,176.711616937889,233.107211082304,5671.55286107424,1249.0896725359,24.69648489935,,,443.844489151449,204.793385175053,10345.5762675453,8571.41724853116,,1319.50554120879,778.9,1239.39666576171,1000.0
PT15,1000.0,786.174027138952,1000.0,184.664082998641,1000.0,1000.0,5906.93414129221,5906.93414129221,1000.0,5906.93414129221,953.261753315823,5906.93414129221,1059.295241305,1000.0,1000.0,391.401807258596,204.190150284536,302.770156566231,302.770156566231,1000.0,200.879192602689,899.137250383411,1000.0,3.75977685217922,3.75977685217922,1000.0,1000.0,5906.93414129221,5906.93414129221,1833.15513373705,,25.9206172126502,1058.21099980279,1444.34103544563,1000.0,157.944560863119,143.947112407963,834.817830472566,9.12773874972141,1644.94842363149,1000.0,,545.4,172.091736670989,627.2244962685,190.066108553127,1000.0,1486.47547108598,1000.0,275.659617714048,1531.36315089666,2060.75018578339,,16.1231585848264,1000.0,176.711616937889,233.107211082304,5671.55286107424,1249.0896725359,24.69648489935,,49.8396980475869,443.844489151449,204.793385175053,10345.5762675453,8571.41724853116,,,778.9,1239.39666576171,1000.0
PT16,1000.0,786.174027138952,1000.0,184.664082998641,1000.0,1000.0,5906.93414129221,5906.93414129221,1000.0,5906.93414129221,953.261753315823,5906.93414129221,1059.295241305,1000.0,1000.0,391.401807258597,204.190150284536,302.770156566231,302.770156566231,1000.0,200.879192602689,899.137250383411,1000.0,3.78546858616007,3.78546858616007,1000.0,1000.0,5906.93414129221,5906.93414129221,1833.15513373705,1158.19280171323,26.3134553431982,1058.21099980279,1444.34103544563,1000.0,157.944560863119,143.947112407963,834.817830472566,9.12366854711621,1644.94842363149,1000.0,1162.09413700924,545.4,172.091736670989,627.2244962685,190.066108553127,1000.0,1486.47547108598,1000.0,275.659617714048,1531.36315089666,2060.75018578339,,15.6770665668308,1000.0,176.711616937889,233.107211082304,5671.55286107424,1249.0896725359,24.69648489935,,49.8396980475869,443.844489151449,204.793385175053,10345.5762675453,8571.41724853116,,1319.50554120879,778.9,1239.39666576171,1000.0
PT17,1000.0,786.174027138952,1000.0,184.664082998641,1000.0,1000.0,5906.93414129221,5906.93414129221,1000.0,5906.93414129221,953.261753315823,5906.93414129221,1059.295241305,1000.0,1000.0,391.401807258597,204.190150284536,302.770156566231,302.770156566231,1000.0,200.879192602689,899.137250383411,1000.0,3.75433238451292,3.75433238451292,1000.0,1000.0,5906.93414129221,5906.93414129221,1833.15513373705,,26.2146008491592,1058.21099980279,1444.34103544563,1000.0,157.944560863119,143.947112407963,834.817830472566,9.11525869187544,1644.94842363149,1000.0,1162.09413700924,545.4,172.091736670989,627.2244962685,190.066108553127,1000.0,1486.47547108598,1000.0,275.659617714048,,2060.75018578339,,15.7567127704238,1000.0,176.711616937889,233.107211082304,5671.55286107424,1249.0896725359,24.69648489935,,49.8396980475869,443.844489151449,204.793385175053,10345.5762675453,8571.41724853116,,,778.9,1239.39666576171,1000.0
PT18,1000.0,786.174027138952,1000.0,184.664082998641,1000.0,1000.0,5906.93414129221,5906.93414129221,1000.0,5906.93414129221,953.261753315823,5906.93414129221,1059.295241305,1000.0,1000.0,391.401807258596,204.190150284536,302.770156566231,302.770156566231,1000.0,200.879192602689,899.137250383411,1000.0,3.92803783027757,3.92803783027757,1000.0,1000.0,5906.93414129221,5906.93414129221,1833.15513373705,1158.19280171323,26.3210392910443,1058.21099980279,1444.34103544563,1000.0,157.944560863119,143.947112407963,834.817830472566,9.12683135343957,1644.94842363149,1000.0,1162.09413700924,545.4,172.091736670989,627.2244962685,190.066108553127,1000.0,1486.47547108598,1000.0,275.659617714048,1531.36315089666,2060.75018578339,,15.610882137887,1000.0,176.711616937889,233.107211082304,5671.55286107424,1249.0896725359,24.69648489935,,49.8396980475869,443.844489151449,204.793385175053,10345.5762675453,8571.41724853116,,1319.50554120879,778.9,1239.39666576171,1000.0
PT20,1000.0,786.174027138952,1000.0,184.664082998641,1000.0,1000.0,5906.93414129221,5906.93414129221,1000.0,5906.93414129221,953.261753315823,5906.93414129221,1059.295241305,1000.0,1000.0,391.401807258596,204.190150284536,302.770156566231,302.770156566231,1000.0,200.879192602689,899.137250383411,1000.0,2.92840765467754,2.92840765467754,1000.0,1000.0,5906.93414129221,5906.93414129221,1833.15513373705,1158.19280171323,26.2917810384282,1058.21099980279,1444.34103544563,1000.0,,143.947112407963,834.817830472566,9.1497361225392,1644.94842363149,1000.0,1162.09413700924,545.4,172.091736670989,627.2244962685,,1000.0,1486.47547108598,1000.0,275.659617714048,1531.36315089666,2060.75018578339,,15.6594751759574,1000.0,,233.107211082304,5671.55286107424,1249.0896725359,24.69648489935,,49.8396980475869,,204.793385175053,,8571.41724853116,,1319.50554120879,778.9,1239.39666576171,1000.0
PT30,1000.0,786.174027138952,1000.0,184.664082998641,1000.0,1000.0,5906.93414129221,5906.93414129221,1000.0,5906.93414129221,953.261753315823,5906.93414129221,1059.295241305,1000.0,1000.0,391.401807258597,204.190150284536,302.770156566231,302.770156566231,1000.0,200.879192602689,899.137250383411,1000.0,3.9632834092513,3.9632834092513,1000.0,1000.0,5906.93414129221,5906.93414129221,1833.15513373705,1158.19280171323,26.287689651137,1058.21099980279,1444.34103544563,1000.0,,143.947112407963,834.817830472566,9.17129513865099,1644.94842363149,1000.0,,545.4,172.091736670989,627.2244962685,,1000.0,1486.47547108598,1000.0,275.659617714048,1531.36315089666,2060.75018578339,,15.5651234291543,1000.0,,233.107211082304,5671.55286107424,1249.0896725359,24.69648489935,,,,204.793385175053,,8571.41724853116,,,778.9,1239.39666576171,1000.0
RO11,1000.0,586.813252258631,1000.0,165.010721664989,1000.0,1000.0,3451.09053119732,3451.09053119732,1000.0,3451.09053119732,561.760295492443,3451.09053119732,631.292792054732,1000.0,1000.0,391.4,156.814298442826,244.288911052296,244.288911052296,1000.0,148.64449634005,717.025874483276,1000.0,10.7977917804579,10.7977917804579,1000.0,1000.0,3451.09053119732,3451.09053119732,1073.73191171935,2172.87522344877,43.3757938444876,719.39764536205,1146.19484879842,1000.0,169.412309536549,91.8114710605117,1042.39333437083,26.3769723801198,830.466504585552,1000.0,1376.66950451055,,642.120650988128,637.222211510506,216.460569134958,1000.0,1871.76120518871,1000.0,292.201157826641,1239.84959235821,548.404211680262,308.078510419185,55.4005314543049,1000.0,123.11438537413,137.210171915141,3276.19580925481,463.147268271655,30.7034325165655,328.713758486812,28.2775628381019,312.152262684455,135.824840128167,,2999.91236205282,135.235821217338,1000.32425101998,707.798356863568,1023.89026611132,1000.0
RO12,1000.0,586.813252258631,1000.0,165.010721664989,1000.0,1000.0,3451.09053119732,3451.09053119732,1000.0,3451.09053119732,561.760295492443,3451.09053119732,631.292792054732,1000.0,1000.0,391.4,156.814298442826,244.288911052296,244.288911052296,1000.0,148.64449634005,717.025874483276,1000.0,10.796303890671,10.796303890671,1000.0,1000.0,3451.09053119732,3451.09053119732,1073.73191171935,2172.87522344877,43.3911703858328,719.39764536205,1146.19484879842,1000.0,169.412309536549,91.8114710605117,1042.39333437083,26.3747064625511,830.466504585552,1000.0,1376.66950451055,,642.120650988128,637.222211510506,,1000.0,1871.76120518871,1000.0,292.201157826641,1239.84959235821,548.404211680262,308.078510419185,55.385583227102,1000.0,123.11438537413,137.210171915141,3276.19580925481,463.147268271655,30.7034325165655,328.713758486812,28.2775628381019,312.152262684455,135.824840128167,,2999.91236205282,135.235821217338,1000.32425101998,707.798356863568,1023.89026611132,1000.0
RO21,1000.0,586.813252258631,1000.0,165.010721664989,1000.0,1000.0,3451.09053119732,3451.09053119732,1000.0,3451.09053119732,561.760295492443,3451.09053119732,631.292792054732,1000.0,1000.0,391.4,156.814298442826,244.288911052296,244.288911052296,1000.0,148.64449634005,717.025874483276,1000.0,10.7985793135542,10.7985793135542,1000.0,1000.0,3451.09053119732,3451.09053119732,1073.73191171935,2172.87522344877,43.3828198700169,719.39764536205,1146.19484879842,1000.0,169.412309536549,91.8114710605117,1042.39333437083,26.3791886999727,830.466504585552,1000.0,1376.66950451055,,642.120650988128,637.222211510506,,1000.0,1871.76120518871,1000.0,292.201157826641,1239.84959235821,548.404211680262,308.078510419185,55.4318071202751,1000.0,123.11438537413,137.210171915141,3276.19580925481,463.147268271655,30.7034325165655,328.713758486812,28.2775628381019,312.152262684455,135.824840128167,,2999.91236205282,135.235821217338,1000.32425101998,707.798356863568,1023.89026611132,1000.0
RO22,1000.0,586.813252258631,1000.0,165.010721664989,1000.0,1000.0,3451.09053119732,3451.09053119732,1000.0,3451.09053119732,561.760295492443,3451.09053119732,631.292792054732,1000.0,1000.0,391.4,156.814298442826,244.288911052296,244.288911052296,1000.0,148.64449634005,717.025874483276,1000.0,10.8032025299747,10.8032025299747,1000.0,1000.0,3451.09053119732,3451.09053119732,1073.73191171935,2172.87522344877,43.29159620552,719.39764536205,1146.19484879842,1000.0,169.412309536549,91.8114710605117,1042.39333437083,26.3885209968475,830.466504585552,1000.0,1376.66950451055,,642.120650988128,637.222211510506,216.460569134958,1000.0,1871.76120518871,1000.0,292.201157826641,1239.84959235821,548.404211680262,308.078510419185,55.3767176138588,1000.0,123.11438537413,137.210171915141,3276.19580925481,463.147268271655,30.7034325165655,328.713758486812,28.2775628381019,312.152262684455,135.824840128167,,2999.91236205282,135.235821217338,1000.32425101998,707.798356863568,1023.89026611132,1000.0
RO31,1000.0,586.813252258631,1000.0,165.010721664989,1000.0,1000.0,3451.09053119732,3451.09053119732,1000.0,3451.09053119732,561.760295492443,3451.09053119732,631.292792054732,1000.0,1000.0,391.4,156.814298442826,244.288911052296,244.288911052296,1000.0,148.64449634005,717.025874483276,1000.0,10.8060745096502,10.8060745096502,1000.0,1000.0,3451.09053119732,3451.09053119732,1073.73191171935,2172.87522344877,43.372194427404,719.39764536205,1146.19484879842,1000.0,169.412309536549,91.8114710605117,1042.39333437083,26.3865599729981,830.466504585552,1000.0,1376.66950451055,,642.120650988128,637.222211510506,216.460569134958,1000.0,1871.76120518871,1000.0,292.201157826641,1239.84959235821,548.404211680262,308.078510419185,55.3935514151302,1000.0,123.11438537413,137.210171915141,3276.19580925481,463.147268271655,30.7034325165655,328.713758486812,28.2775628381019,312.152262684455,135.824840128167,,2999.91236205282,135.235821217338,1000.32425101998,707.798356863568,1023.89026611132,1000.0
RO32,1000.0,586.813252258631,1000.0,165.010721664989,1000.0,1000.0,3451.09053119732,3451.09053119732,1000.0,3451.09053119732,561.760295492443,3451.09053119732,631.292792054732,1000.0,1000.0,391.4,156.814298442826,244.288911052296,244.288911052296,1000.0,148.64449634005,717.025874483276,1000.0,10.7960119463357,10.7960119463357,1000.0,1000.0,3451.09053119732,3451.09053119732,1073.73191171935,2172.87522344877,43.4314461734777,719.39764536205,1146.19484879842,1000.0,169.412309536549,91.8114710605117,1042.39333437083,26.3407326492616,830.466504585552,1000.0,1376.66950451055,,642.120650988128,637.222211510506,,1000.0,1871.76120518871,1000.0,292.201157826641,1239.84959235821,548.404211680262,308.078510419185,55.3545985050797,1000.0,123.11438537413,137.210171915141,3276.19580925481,463.147268271655,30.7034325165655,328.713758486812,28.2775628381019,312.152262684455,135.824840128167,,2999.91236205282,135.235821217338,,707.798356863568,1023.89026611132,1000.0
