model_region,activity,value
NL21,SWHE,552.608374219747
NL21,RYEM,2373.26528236696
NL21,BARL,362.657363230653
NL21,OATS,15716.1501099999
NL21,CORN,1176.82713156844
NL21,OCER,6928.59564193311
NL21,RAPE,21142.9814003687
NL21,SUNF,278041.496073488
NL21,OIND,225875.441329017
NL21,NURS,258130.774829101
NL21,FLOW,40945.6306634066
NL21,OCRO,39057.8016233383
NL21,MAIF,33.734974716918
NL21,ROOF,6607.00109872677
NL21,OFAR,78.4073417142009
NL21,GRAE,4.29658867351727
NL21,GRAI,5.00602564125275
NL21,PULS,29521.2503392503
NL21,POTA,741.864502362897
NL21,SUGB,1057.98523795341
NL21,TEXT,32675.3969502506
NL21,TOMA,7733029.58587732
NL21,OVEG,7840.75973890715
NL21,APPL,310708.519826017
NL21,OFRU,455091.590909514
NL21,TWIN,7930945.36913525
NL21,FALL,122307.740501328
NL21,VSET,683.845431354609
NL21,DCOL,51.1763249780823
NL21,DCOH,78.6888311909262
NL21,BULL,386.43822493713
NL21,BULH,588.073848041238
NL21,HEIL,1758.01097918105
NL21,HEIH,2661.04583622078
NL21,SCOW,37.0790388546498
NL21,HEIR,20.3918337979975
NL21,CAMF,7.14600850378352
NL21,CAFF,28.3243019581707
NL21,CAMR,164.934351225694
NL21,CAFR,14.1995143847066
NL21,PIGF,0.0332050493847026
NL21,SOWS,4.99161689897139
NL21,SHGM,0.807780046243964
NL21,SHGF,2.48946322973286
NL21,HENS,2630.25610664787
NL21,POUF,49.1092005696469
NL21,OANI,3629092.42435344
NL22,SWHE,232.608983493194
NL22,RYEM,4461.15329792751
NL22,BARL,234.960706581813
NL22,OATS,17551.6271737833
NL22,CORN,222.079827703524
NL22,OCER,824.372717437179
NL22,RAPE,5155.12770438094
NL22,SUNF,35337.0506367868
NL22,OIND,2444360.63108497
NL22,NURS,131968.805610195
NL22,FLOW,61669.1082308776
NL22,OCRO,16281.7708258699
NL22,MAIF,34.841989405404
NL22,ROOF,5103.9925713913
NL22,OFAR,78.680308239251
NL22,GRAE,3.59946164816778
NL22,GRAI,4.23995085429682
NL22,PULS,6993.45604381762
NL22,POTA,897.426949441118
NL22,SUGB,785.27482675786
NL22,TEXT,16898.1127885655
NL22,TOMA,3951358.66723028
NL22,OVEG,4007.07490855003
NL22,APPL,157466.348234591
NL22,OFRU,231814.163448779
NL22,TWIN,3349498.2587497
NL22,FALL,26901.8857972073
NL22,VSET,417.403237317526
NL22,DCOL,54.9983170841495
NL22,DCOH,84.5746896983826
NL22,BULL,288.232917383232
NL22,BULH,438.577180407444
NL22,HEIL,1112.31993317801
NL22,HEIH,1683.83773569178
NL22,SCOW,23.23253889744
NL22,HEIR,20.4817015725669
NL22,CAMF,3.38848952525808
NL22,CAFF,13.4194893129641
NL22,CAMR,142.703193014623
NL22,CAFR,12.2902993962679
NL22,PIGF,0.0278424943503685
NL22,SOWS,4.57695485811182
NL22,SHGM,0.4731588315112
NL22,SHGF,1.44837071308502
NL22,HENS,1516.10950897999
NL22,POUF,28.3691316736733
NL22,OANI,3135923.4921652
NL23,SWHE,66.6469316025366
NL23,RYEM,268023.129938047
NL23,BARL,540.602487477359
NL23,OATS,10484.6631628429
NL23,CORN,34228.7025331503
NL23,OCER,8596.38714330197
NL23,RAPE,47266.0892172789
NL23,OIND,91851.5288269963
NL23,NURS,232781.137696226
NL23,FLOW,10669.5764900469
NL23,OCRO,17116.3029883805
NL23,MAIF,135.942300144171
NL23,ROOF,50512.5749238218
NL23,OFAR,62.5411860458994
NL23,GRAE,95.5147076943671
NL23,GRAI,112.890170469854
NL23,PULS,56609.8001714092
NL23,POTA,313.365801947274
NL23,SUGB,242.361649584826
NL23,TEXT,34055.9613848145
NL23,TOMA,6951275.10584589
NL23,OVEG,6974.95600286325
NL23,APPL,279408.009695178
NL23,OFRU,406025.634989502
NL23,FALL,169934.516309769
NL23,VSET,521.541667501812
NL23,DCOL,383.336725905093
NL23,DCOH,588.553610619263
NL23,BULL,6638.60391509992
NL23,BULH,10116.6249208359
NL23,HEIL,33166.965455108
NL23,HEIH,50684.4852863796
NL23,SCOW,278.505689429914
NL23,HEIR,155.976932054929
NL23,CAMF,79.7353337583767
NL23,CAFF,314.388816376121
NL23,CAMR,358.07798316692
NL23,CAFR,30.803574752326
NL23,PIGF,1.00437397443212
NL23,SOWS,170.999332694797
NL23,SHGM,3.46744006812679
NL23,SHGF,11.1082840448726
NL23,HENS,10938.3663686929
NL23,POUF,207.641739393094
NL23,OANI,74850131.9643536
NL31,SWHE,5179.26845768873
NL31,RYEM,9329.49343661511
NL31,BARL,7112.32408344689
NL31,OATS,79297.1232759639
NL31,CORN,20616.5729986569
NL31,OCER,14340.8045514419
NL31,RAPE,67915.7004038157
NL31,OIND,1484672.39916466
NL31,NURS,294502.955708642
NL31,FLOW,148073.581591437
NL31,OCRO,185485.860603332
NL31,MAIF,127.009675360105
NL31,ROOF,33124.2443156148
NL31,OFAR,226.472322841216
NL31,GRAE,14.0823382546156
NL31,GRAI,16.4290630446974
NL31,PULS,47812.1393010988
NL31,POTA,35054.3568218785
NL31,SUGB,19138.7771449651
NL31,TEXT,43097.4789674032
NL31,TOMA,8801998.35625637
NL31,OVEG,8882.43622974503
NL31,APPL,354672.987187454
NL31,OFRU,516781.378095127
NL31,FALL,65940.0322585283
NL31,VSET,10032.7072628187
NL31,DCOL,154.546762741304
NL31,DCOH,237.321643393683
NL31,BULL,1570.98261097154
NL31,BULH,2387.23097115287
NL31,HEIL,3817.25398509324
NL31,HEIH,5771.00227357228
NL31,SCOW,90.7514215211462
NL31,HEIR,66.374871388516
NL31,CAMF,25.8493494796467
NL31,CAFF,102.766122940674
NL31,CAMR,513.782104693093
NL31,CAFR,44.1947937582517
NL31,PIGF,0.205563721277996
NL31,SOWS,42.8228380364694
NL31,SHGM,1.62548436065191
NL31,SHGF,5.02405465952827
NL31,HENS,17263.4129278017
NL31,POUF,329.046947869436
NL31,OANI,19433791.4514939
NL32,SWHE,193.167336103624
NL32,RYEM,112947.568095278
NL32,BARL,252.958487816296
NL32,OATS,14510.8088502005
NL32,CORN,173779.559157688
NL32,OCER,19363.9884374816
NL32,RAPE,43667.6085039472
NL32,SUNF,44039.7734018276
NL32,OOIL,19142.8499382039
NL32,OIND,1071496.53320362
NL32,NURS,404139.648385011
NL32,FLOW,2968.27100842947
NL32,OCRO,7243.47589364859
NL32,MAIF,364.656294322953
NL32,ROOF,26218.0359917448
NL32,OFAR,102.219784523708
NL32,GRAE,5.66119478663657
NL32,GRAI,6.76047187116695
NL32,PULS,20838.3643013046
NL32,POTA,322.939622747367
NL32,SUGB,516.791167036264
NL32,TEXT,70267.5540011202
NL32,TOMA,12049205.5909823
NL32,OVEG,12023.4521615841
NL32,APPL,484539.589456571
NL32,OFRU,701504.329183248
NL32,TWIN,19104207.6702276
NL32,FALL,14721.2729323663
NL32,VSET,614.591505769273
NL32,DCOL,152.236881445395
NL32,DCOH,233.627727383439
NL32,BULL,1340.1375008172
NL32,BULH,2068.54660059626
NL32,HEIL,2466.36633308171
NL32,HEIH,3690.72906441945
NL32,SCOW,83.1777555857478
NL32,HEIR,60.2035866502433
NL32,CAMF,53.3706968150418
NL32,CAFF,213.375795146175
NL32,CAMR,254.981340283075
NL32,CAFR,21.9450865673329
NL32,PIGF,2.29013985994723
NL32,SOWS,335.894309826752
NL32,SHGM,0.774118493551163
NL32,SHGF,2.39547427603493
NL32,HENS,17991.2284056706
NL32,POUF,347.835258621498
NL32,OANI,53288957.0742194
NL33,SWHE,84.8958423474044
NL33,RYEM,874738.613818298
NL33,BARL,676.158978322403
NL33,OATS,86299.331440018
NL33,CORN,71690.1666712632
NL33,OCER,17127.8996306865
NL33,RAPE,72149.546705074
NL33,SUNF,53550.0885183258
NL33,OOIL,14654.3782123159
NL33,OIND,1069328.90521842
NL33,NURS,404940.595462267
NL33,FLOW,7354.12333909102
NL33,OCRO,6808.29308530215
NL33,MAIF,175.773158053043
NL33,ROOF,29833.493980579
NL33,OFAR,391.085678370589
NL33,GRAE,4.80009682285106
NL33,GRAI,5.6865900300025
NL33,PULS,3763.05541534034
NL33,POTA,576.044974266156
NL33,SUGB,618.264767958117
NL33,TEXT,64710.9795078587
NL33,TOMA,12120526.040186
NL33,OVEG,12260.2149673364
NL33,APPL,487833.249232296
NL33,OFRU,712727.723750152
NL33,FALL,184.232676951885
NL33,VSET,455.793590890652
NL33,DCOL,131.370566058164
NL33,DCOH,201.685069940986
NL33,BULL,1339.96523601474
NL33,BULH,2067.37497882324
NL33,HEIL,2512.98105330741
NL33,HEIH,3761.5656755373
NL33,SCOW,66.1731357086574
NL33,HEIR,59.4129622221542
NL33,CAMF,44.0753133529771
NL33,CAFF,177.125610375185
NL33,CAMR,258.622744833446
NL33,CAFR,22.2656847574728
NL33,PIGF,0.437608336590844
NL33,SOWS,89.291466393248
NL33,SHGM,0.929909427787614
NL33,SHGF,2.87527379375913
NL33,HENS,21307.0467397214
NL33,POUF,395.101857082934
NL33,OANI,28372686.103615
NL34,SWHE,71.1238379863413
NL34,RYEM,11668696.7793865
NL34,BARL,285.654403808301
NL34,OATS,31286.1382025324
NL34,CORN,2715.70951114523
NL34,OCER,5410.65357011512
NL34,RAPE,26497.0702884972
NL34,SUNF,55094.3295699623
NL34,OOIL,795.604108974635
NL34,OIND,298597.748236955
NL34,NURS,171047.046888352
NL34,FLOW,37971.9771737487
NL34,OCRO,1360.63891770388
NL34,MAIF,298.920156328531
NL34,ROOF,21458.3967337536
NL34,OFAR,405.481286781012
NL34,GRAE,21.8569530437321
NL34,GRAI,25.7729333882404
NL34,PULS,744.353110079471
NL34,POTA,406.146443904707
NL34,SUGB,209.863155460609
NL34,TEXT,23537.6659350317
NL34,TOMA,5113469.21678079
NL34,OVEG,5155.19263088241
NL34,APPL,203495.550906939
NL34,OFRU,298851.074599755
NL34,TWIN,15138348.2941482
NL34,FALL,168.434673253106
NL34,VSET,232.705234153718
NL34,DCOL,584.138147097488
NL34,DCOH,895.783317088698
NL34,BULL,1208.0081213332
NL34,BULH,1857.30570069934
NL34,HEIL,3497.16035901819
NL34,HEIH,5239.50541256104
NL34,SCOW,69.2483586756426
NL34,HEIR,225.602220013511
NL34,CAMF,125.205084913069
NL34,CAFF,496.579820509592
NL34,CAMR,267.829878661083
NL34,CAFR,23.059617860507
NL34,PIGF,0.916539123771233
NL34,SOWS,281.951582731119
NL34,SHGM,2.81890566892688
NL34,SHGF,8.84207447978242
NL34,HENS,14127.1990393309
NL34,POUF,264.854698115555
NL34,OANI,79769961.9261491
NL41,SWHE,142.25240447818
NL41,RYEM,5881.67154746454
NL41,BARL,151.353744979679
NL41,OATS,8919.27507925585
NL41,CORN,150.581451981671
NL41,OCER,376.500631724387
NL41,RAPE,20186.9098239397
NL41,SUNF,8409.82068534476
NL41,OOIL,2637.52706717638
NL41,OIND,70519.2958691027
NL41,NURS,87410.9950285311
NL41,FLOW,20069.3001569454
NL41,OCRO,2954.81504098246
NL41,MAIF,22.9905892318697
NL41,ROOF,3017.12365751236
NL41,OFAR,40.5973777107716
NL41,GRAE,10.2314271235141
NL41,GRAI,11.9346069494064
NL41,PULS,2675.89504183554
NL41,POTA,237.302183490033
NL41,SUGB,162.334061905721
NL41,TEXT,11510.9208165373
NL41,TOMA,2614027.04225131
NL41,OVEG,2638.71104344607
NL41,APPL,104605.491875463
NL41,OFRU,153196.024911395
NL41,TWIN,9734832.82891376
NL41,FALL,1301.49466234962
NL41,VSET,229.191671727526
NL41,DCOL,58.8517608318112
NL41,DCOH,90.4883697368475
NL41,BULL,249.857040511387
NL41,BULH,380.120324497066
NL41,HEIL,1126.38579884443
NL41,HEIH,1706.25240400022
NL41,SCOW,28.276783343225
NL41,HEIR,20.942340444269
NL41,CAMF,6.06739422171622
NL41,CAFF,24.0655392238449
NL41,CAMR,135.396186629601
NL41,CAFR,11.6585680089525
NL41,PIGF,0.00917518759288292
NL41,SOWS,1.38008158599228
NL41,SHGM,0.488535750582667
NL41,SHGF,1.51293056662882
NL41,HENS,989.672331127055
NL41,POUF,18.4960093458503
NL41,OANI,1126571.84069843
NL42,SWHE,76.0544340997564
NL42,RYEM,4963.07779852911
NL42,BARL,224.402554150318
NL42,OATS,13490.3725233967
NL42,CORN,179.693504568687
NL42,OCER,694.535596754556
NL42,RAPE,23111.2097368504
NL42,SUNF,384976.669337993
NL42,OOIL,6168.57748052417
NL42,OIND,129178.443943487
NL42,NURS,157863.423519878
NL42,FLOW,21562.9617212554
NL42,OCRO,24810.4571762154
NL42,MAIF,38.9545074379392
NL42,ROOF,13624.8204675466
NL42,OFAR,25.0501167391803
NL42,GRAE,21.4094986416163
NL42,GRAI,25.2585068175051
NL42,PULS,15054.7202002534
NL42,POTA,667.710048075077
NL42,SUGB,204.322814728248
NL42,TEXT,21168.0301752707
NL42,TOMA,4720210.78051702
NL42,OVEG,4764.31883098726
NL42,APPL,187499.859398034
NL42,OFRU,275601.029583305
NL42,TWIN,2887451.94419103
NL42,FALL,4551.13304967007
NL42,VSET,466.692203613775
NL42,DCOL,257.566931223484
NL42,DCOH,395.527954684131
NL42,BULL,526.585888326769
NL42,BULH,801.648899726401
NL42,HEIL,1925.25922094777
NL42,HEIH,2915.46620646706
NL42,SCOW,50.4031571791211
NL42,HEIR,89.9585117963509
NL42,CAMF,36.1562365792204
NL42,CAFF,144.2305375782
NL42,CAMR,336.089671563807
NL42,CAFR,28.9701898030676
NL42,PIGF,0.0282745781758897
NL42,SOWS,4.05006554114539
NL42,SHGM,1.32833073368744
NL42,SHGF,4.12420176842974
NL42,HENS,1696.87359899782
NL42,POUF,31.7460364117226
NL42,OANI,3518633.74280965
NO02,SWHE,122.232968422606
NO02,RYEM,1274.09995135482
NO02,BARL,25.4633221977357
NO02,OATS,49.8461668116544
NO02,OCER,5368.29492952504
NO02,RAPE,4783.07256990673
NO02,OOIL,371489.16747394
NO02,FLOW,8116255392.63096
NO02,OCRO,527.339504424277
NO02,OFAR,6.90329657253989
NO02,GRAE,4.24574195814342
NO02,GRAI,9.84188419558621
NO02,PULS,15375.0154263594
NO02,POTA,1227.43780240756
NO02,TOMA,1056469119.41331
NO02,OVEG,31547.1135950609
NO02,APPL,3359162.30282492
NO02,OFRU,1097533.49425891
NO02,FALL,13.093614323757
NO02,DCOL,517.579335198463
NO02,DCOH,785.739432984097
NO02,BULL,93.2509697769328
NO02,BULH,140.344707184946
NO02,HEIL,494.762280153132
NO02,HEIH,746.403721840675
NO02,SCOW,39.4312065692283
NO02,HEIR,62.2054135412038
NO02,CAMF,279.306851121195
NO02,CAFF,1202.7086877096
NO02,CAMR,30.308970923866
NO02,CAFR,26.8882129280712
NO02,PIGF,0.635661486547526
NO02,SOWS,154.162022156975
NO02,SHGM,1.06589380948516
NO02,SHGF,0.451072872262802
NO02,HENS,39444.3325458736
NO02,POUF,179.571349794626
NO06,SWHE,438.217926528447
NO06,RYEM,1637.22218867247
NO06,BARL,26.4139947052501
NO06,OATS,72.6048166535941
NO06,OCER,824.987328860295
NO06,RAPE,3933.72107568847
NO06,OOIL,368389.035703173
NO06,FLOW,6066706955.8969
NO06,OCRO,842.508662663717
NO06,OFAR,7.23956777081291
NO06,GRAE,5.46809592896729
NO06,GRAI,12.674818141884
NO06,PULS,26703.1932352684
NO06,POTA,4681.51242248427
NO06,TOMA,624072547.724872
NO06,OVEG,63221.6907595785
NO06,APPL,3876515.28302801
NO06,OFRU,2043748.3464691
NO06,FALL,12.4851556512042
NO06,DCOL,451.965043724427
NO06,DCOH,686.06976791447
NO06,BULL,99.4218203720478
NO06,BULH,149.601640243537
NO06,HEIL,527.723993721575
NO06,HEIH,796.163421236339
NO06,SCOW,67.5009231297211
NO06,HEIR,64.9910899762752
NO06,CAMF,291.507706134948
NO06,CAFF,1255.04200393315
NO06,CAMR,31.6776743682041
NO06,CAFR,28.1017303877222
NO06,PIGF,0.813223829492242
NO06,SOWS,197.525051695718
NO06,SHGM,1.61527209082259
NO06,SHGF,1.21706677700794
NO06,HENS,33523.7301951629
NO06,POUF,93.3775862420204
NO07,SWHE,27443.6849472286
NO07,RYEM,34199.6156451388
NO07,BARL,875.145491334054
NO07,OATS,1855.84360296626
NO07,OCER,9678.29797751849
NO07,RAPE,19624.108312415
NO07,OOIL,146679.566019961
NO07,FLOW,9425649760.31082
NO07,OCRO,2692.68573124853
NO07,OFAR,4.14429823685568
NO07,GRAE,1.36069864534455
NO07,GRAI,3.12444959768801
NO07,PULS,7344806.18686922
NO07,POTA,4573.78720005984
NO07,TOMA,1647166005.85881
NO07,OVEG,343925.287715201
NO07,APPL,2542959.55177859
NO07,OFRU,4131693.39524129
NO07,FALL,4.59424408276407
NO07,DCOL,930.396512942794
NO07,DCOH,1412.18487589509
NO07,BULL,205.725336209744
NO07,BULH,312.111224731941
NO07,HEIL,1091.55912548356
NO07,HEIH,1661.68731878433
NO07,SCOW,142.539191170167
NO07,HEIR,136.232855302651
NO07,CAMF,660.271964717778
NO07,CAFF,2452.95533383143
NO07,CAMR,66.3076773758806
NO07,CAFR,58.8151692543411
NO07,PIGF,2.6802132368539
NO07,SOWS,643.754953551149
NO07,SHGM,1.11066718769303
NO07,SHGF,0.546326506639474
NO07,HENS,336767.22608072
NO07,POUF,1039593.18593432
PL71,SWHE,3.4423105789963
PL71,RYEM,2.90006117626932
PL71,BARL,4.86328772439155
PL71,OATS,2.93031623868373
PL71,CORN,12.4296305757601
PL71,OCER,5.04457244013277
PL71,RAPE,74.3148102664797
PL71,SUNF,591.804984621192
PL71,SOYA,1118.51429448225
PL71,OOIL,1283.36384006869
PL71,OIND,719.431330443019
PL71,NURS,3708.38768603035
PL71,FLOW,137565.762655996
PL71,OCRO,34.3837103948727
PL71,MAIF,11.6456553648646
PL71,ROOF,1225.51469621568
PL71,OFAR,10.6103575538102
PL71,GRAE,1.61095091395581
PL71,GRAI,1.70168946037916
PL71,PULS,20.7171893921196
PL71,POTA,11.7099384142158
PL71,SUGB,206.709418563536
PL71,TEXT,44496.6096064087
PL71,TOBA,511740.127729341
PL71,TOMA,211451.149162171
PL71,OVEG,1014.75086035703
PL71,APPL,1513.39264343973
PL71,OFRU,1292.19871022207
PL71,TAGR,392273.394844191
PL71,FALL,1.10655008836241
PL71,DCOL,49.5292265290606
PL71,DCOH,74.5113008896027
PL71,BULL,25.9223917232259
PL71,BULH,39.8614686808194
PL71,HEIL,53.443744642466
PL71,HEIH,82.2981565750414
PL71,SCOW,104.355645459862
PL71,HEIR,25.7967229495175
PL71,CAMF,14.0803700970601
PL71,CAFF,13.7741167199997
PL71,CAMR,7.80274716919672
PL71,CAFR,7.58232224112917
PL71,PIGF,0.0683034589842603
PL71,SOWS,11.3504238323678
PL71,SHGM,6.65898422837512
PL71,SHGF,22.9965656211409
PL71,HENS,3141.05921128428
PL71,POUF,24.0027715142264
PL71,OANI,2140228.82387188
PL21,SWHE,3.98079060054824
PL21,RYEM,25.4007510363221
PL21,BARL,6.00665577730908
PL21,OATS,6.20803034778429
PL21,CORN,16.5200940020662
PL21,OCER,4.14202149917351
PL21,RAPE,64.9196680055406
PL21,SUNF,2988.61072187367
PL21,SOYA,481.832317952449
PL21,OOIL,6786.42389784355
PL21,OIND,1609.47502031977
PL21,NURS,9392.89004081409
PL21,FLOW,90751.4612064635
PL21,OCRO,201.928905596441
PL21,MAIF,40.7145175172573
PL21,ROOF,584.931633170011
PL21,OFAR,5.1960467554154
PL21,GRAE,1.05392670839063
PL21,GRAI,1.10159212615728
PL21,PULS,34.3689704822638
PL21,POTA,17.0336164028239
PL21,SUGB,915.675885941721
PL21,TEXT,112268.880207338
PL21,TOBA,19422.8086746311
PL21,TOMA,529717.66884993
PL21,OVEG,2571.91546701839
PL21,APPL,3753.79407208521
PL21,OFRU,3221.92307245456
PL21,TAGR,977537.962532203
PL21,FALL,1.29419077063545
PL21,DCOL,98.2281478445981
PL21,DCOH,148.617202348071
PL21,BULL,76.3486629497668
PL21,BULH,118.905641800732
PL21,HEIL,199.026821704343
PL21,HEIH,312.343379903078
PL21,SCOW,118.193049592285
PL21,HEIR,67.9956391475723
PL21,CAMF,33.7528194951018
PL21,CAFF,33.4451544982001
PL21,CAMR,14.3308505499409
PL21,CAFR,13.9003900567164
PL21,PIGF,0.339807434916181
PL21,SOWS,28.3707023719308
PL21,SHGM,1.83999430170081
PL21,SHGF,6.3351927730249
PL21,HENS,15041.0347066868
PL21,POUF,116.307837502904
PL21,OANI,8633557.34197444
PL22,SWHE,7.99841823991031
PL22,RYEM,8.232632776822
PL22,BARL,5.71461544298445
PL22,OATS,4.63064347731074
PL22,CORN,15.9142409052156
PL22,OCER,11.3521273396855
PL22,RAPE,41.8472706041957
PL22,SUNF,12181.0476439879
PL22,SOYA,1739.59766213828
PL22,OOIL,1736.07804682434
PL22,OIND,2387.52900042213
PL22,NURS,11122.8175624554
PL22,FLOW,161364.396282009
PL22,OCRO,218.460687830399
PL22,MAIF,28.9212098102652
PL22,ROOF,4143.79795274175
PL22,OFAR,18.3406189193509
PL22,GRAE,3.10365212888543
PL22,GRAI,3.26278349513715
PL22,PULS,97.1931228033083
PL22,POTA,168.140950446304
PL22,SUGB,682.680927283809
PL22,TEXT,131920.001135095
PL22,TOBA,1028161.44158493
PL22,TOMA,644817.601440446
PL22,OVEG,3109.62289017574
PL22,APPL,4497.75076921675
PL22,OFRU,3837.08980873241
PL22,TAGR,1189316.55578331
PL22,FALL,0.921625017771986
PL22,DCOL,184.629399068323
PL22,DCOH,279.403970615144
PL22,BULL,70.8544993090793
PL22,BULH,109.906784087519
PL22,HEIL,245.903200335378
PL22,HEIH,378.183593971039
PL22,SCOW,129.787405361203
PL22,HEIR,79.9539339301746
PL22,CAMF,42.5716520975868
PL22,CAFF,42.1376709746672
PL22,CAMR,21.7247347558664
PL22,CAFR,21.062897786321
PL22,PIGF,0.237044014173701
PL22,SOWS,26.0084392900304
PL22,SHGM,2.73310289938679
PL22,SHGF,9.48352682909762
PL22,HENS,253368.173610005
PL22,POUF,2158.34552229561
PL22,OANI,8160528.01702651
PL31,SWHE,0.903367997849399
PL31,RYEM,3.48554523161182
PL31,BARL,2.03356689338675
PL31,OATS,1.77906862380185
PL31,CORN,12.6876516830786
PL31,OCER,6.65679480405965
PL31,RAPE,31.022615246661
PL31,SUNF,6674.37060910004
PL31,SOYA,465.197158867413
PL31,OOIL,633.027801240264
PL31,OIND,107.400463210483
PL31,NURS,2723.71066610261
PL31,FLOW,112389.077659418
PL31,OCRO,35.6628174113277
PL31,MAIF,12.6339798439089
PL31,ROOF,1023.88825420238
PL31,OFAR,8.50631734219291
PL31,GRAE,1.13264951725721
PL31,GRAI,1.18916974050429
PL31,PULS,15.4619548988238
PL31,POTA,68.4158634842977
PL31,SUGB,37.9204983981552
PL31,TEXT,33379.1220803856
PL31,TOBA,1898.76060814141
PL31,TOMA,162250.464636019
PL31,OVEG,789.258325774606
PL31,APPL,1144.6409272443
PL31,OFRU,980.847598462015
PL31,TAGR,298252.400941361
PL31,FALL,1.09802447424309
PL31,DCOL,69.2153111840193
PL31,DCOH,104.865351584513
PL31,BULL,27.8630606451014
PL31,BULH,43.3056766245192
PL31,HEIL,90.2881887359167
PL31,HEIH,138.835640686864
PL31,SCOW,46.1988159840145
PL31,HEIR,30.8344347264387
PL31,CAMF,14.0348455444637
PL31,CAFF,13.7604771997178
PL31,CAMR,5.55989814571948
PL31,CAFR,5.3965119691994
PL31,PIGF,0.107832187126272
PL31,SOWS,18.4321794351827
PL31,SHGM,3.22793234040807
PL31,SHGF,11.1747212634392
PL31,HENS,12448.3733178531
PL31,POUF,96.6018890205169
PL31,OANI,4169183.83881957
PL32,SWHE,1.29054540114731
PL32,RYEM,13.8077015686824
PL32,BARL,10.8332320916394
PL32,OATS,4.55064626959348
PL32,CORN,36.5285443747967
PL32,OCER,27.7755109623311
PL32,RAPE,57.8145602262548
PL32,SUNF,935.864883208664
PL32,SOYA,335.433017614855
PL32,OOIL,2303.21571890353
PL32,OIND,883.564622396699
PL32,NURS,10268.854785869
PL32,FLOW,1059937.80878346
PL32,OCRO,91.7194908400531
PL32,MAIF,38.3778268010087
PL32,ROOF,670.495297951976
PL32,OFAR,8.28027771366134
PL32,GRAE,1.01358900692327
PL32,GRAI,1.0493309212646
PL32,PULS,39.1514905551405
PL32,POTA,19.0943668380892
PL32,SUGB,331.18533904642
PL32,TEXT,122009.327144596
PL32,TOBA,13211.6404007676
PL32,TOMA,578397.85516804
PL32,OVEG,2809.97433363824
PL32,APPL,4091.80446692926
PL32,OFRU,3511.33060192029
PL32,TAGR,1066490.5406391
PL32,FALL,0.721039028875067
PL32,DCOL,291.531471495992
PL32,DCOH,439.765186525127
PL32,BULL,255.8793735602
PL32,BULH,398.295184522384
PL32,HEIL,317.613872582788
PL32,HEIH,498.320575318748
PL32,SCOW,272.664679875558
PL32,HEIR,140.306801931817
PL32,CAMF,101.014568425612
PL32,CAFF,99.4467420271601
PL32,CAMR,14.2563816441897
PL32,CAFR,13.8363405457747
PL32,PIGF,0.387763115399334
PL32,SOWS,37.9354824856933
PL32,SHGM,8.00751600731756
PL32,SHGF,27.5103611856533
PL32,HENS,3969.38439665339
PL32,POUF,30.1586556476608
PL32,OANI,10762178.8388458
PL33,SWHE,3.86618776188848
PL33,RYEM,3.91931070619292
PL33,BARL,3.99622441837135
PL33,OATS,3.51048361232365
PL33,CORN,98.2687649250017
PL33,OCER,11.7237627833577
PL33,RAPE,88.2029767648935
PL33,SUNF,5768.75628162054
PL33,SOYA,1355.13224729542
PL33,OOIL,4179.8956116092
PL33,OIND,527.364951381512
PL33,NURS,5777.09620709357
PL33,FLOW,170868.33860712
PL33,OCRO,60.163433779261
PL33,MAIF,20.7025353329958
PL33,ROOF,1026.79581763884
PL33,OFAR,14.4624874728709
PL33,GRAE,2.0277038245272
PL33,GRAI,2.12997987360036
PL33,PULS,29.2673909971003
PL33,POTA,24.7566761651883
PL33,SUGB,299.089131037872
PL33,TEXT,71699.8041261032
PL33,TOBA,14001.1627932274
PL33,TOMA,342909.36399893
PL33,OVEG,1665.73086851465
PL33,APPL,2447.74977967907
PL33,OFRU,2099.702500706
PL33,TAGR,632173.715159862
PL33,FALL,1.39042024180364
PL33,DCOL,180.29992934332
PL33,DCOH,272.040266324868
PL33,BULL,50.1735366068298
PL33,BULH,78.217799110797
PL33,HEIL,189.344791626272
PL33,HEIH,293.506968080947
PL33,SCOW,92.4788992787706
PL33,HEIR,75.9530499254798
PL33,CAMF,30.6477737607453
PL33,CAFF,29.9041751729186
PL33,CAMR,16.6180660710319
PL33,CAFR,16.1300371344121
PL33,PIGF,0.25344481977648
PL33,SOWS,26.0720969603705
PL33,SHGM,10.0543371022446
PL33,SHGF,35.0706521264525
PL33,HENS,5692.64509938457
PL33,POUF,43.4757492390162
PL33,OANI,8782082.69767502
PL34,SWHE,4.52602319467566
PL34,RYEM,3.29918890300593
PL34,BARL,6.72199467169038
PL34,OATS,3.19140957673676
PL34,CORN,54.1555365650232
PL34,OCER,10.6268339462677
PL34,RAPE,60.2035311601391
PL34,SUNF,4092.31120253605
PL34,SOYA,8041.64379133613
PL34,OOIL,4709.69635576785
PL34,OIND,139.800315929664
PL34,NURS,7196.55802388755
PL34,FLOW,1575389.36104876
PL34,OCRO,245.597990351314
PL34,MAIF,7.69671514493956
PL34,ROOF,42044.1913328871
PL34,OFAR,6.45553238563664
PL34,GRAE,0.611616427306886
PL34,GRAI,0.642224757867781
PL34,PULS,55.6360125053535
PL34,POTA,132.499486967244
PL34,SUGB,28805.0038625965
PL34,TEXT,89838.4569348006
PL34,TOBA,28417.077020972
PL34,TOMA,418991.07867933
PL34,OVEG,2036.10318860231
PL34,APPL,2952.00339224665
