region,group1,group2,coef
CZ060000,CERE,CER2,1.390177847892329
CZ060000,CERE,OILS,-4.071305889770128
CZ060000,CERE,OARA,-2.553429753422757
CZ060000,CERE,FARA,1.032357947306115
CZ060000,CERE,NOCR,-2.753595748635891
CZ060000,CER2,CERE,0.0
CZ060000,CER2,CER2,6.535894691931339
CZ060000,CER2,OILS,-18.02853304570321
CZ060000,CER2,OARA,-11.44638439558417
CZ060000,CER2,FARA,0.9004553788269197
CZ060000,CER2,NOCR,-7.606000187797746
CZ060000,OILS,CERE,0.0
CZ060000,OILS,CER2,0.0
CZ060000,OILS,OILS,53.48335621415069
CZ060000,OILS,OARA,32.74512499873033
CZ060000,OILS,FARA,0.6533671186314451
CZ060000,OILS,NOCR,28.50004986379225
CZ060000,OARA,CERE,0.0
CZ060000,OARA,CER2,0.0
CZ060000,OARA,OILS,0.0
CZ060000,OARA,OARA,23.56409658181019
CZ060000,OARA,FARA,-5.263596669219085
CZ060000,OARA,NOCR,5.900340136819669
CZ060000,FARA,CERE,0.0
CZ060000,FARA,CER2,0.0
CZ060000,FARA,OILS,0.0
CZ060000,FARA,OARA,0.0
CZ060000,FARA,FARA,10.82956536739321
CZ060000,FARA,NOCR,18.7231714163797
CZ060000,NOCR,CERE,0.0
CZ060000,NOCR,CER2,0.0
CZ060000,NOCR,OILS,0.0
CZ060000,NOCR,OARA,0.0
CZ060000,NOCR,FARA,0.0
CZ060000,NOCR,NOCR,54.97800176002337
CZ070000,CERE,CERE,12.53200312317168
CZ070000,CERE,CER2,1.526869327093425
CZ070000,CERE,OILS,-20.16638234368299
CZ070000,CERE,OARA,-28.25075197885747
CZ070000,CERE,FARA,9.27195317752857
CZ070000,CERE,NOCR,-38.55701865956648
CZ070000,CER2,CERE,0.0
CZ070000,CER2,CER2,6.383262448689019
CZ070000,CER2,OILS,-22.1879027948459
CZ070000,CER2,OARA,-16.41538625183781
CZ070000,CER2,FARA,-6.698380972561816
CZ070000,CER2,NOCR,-28.68816291031514
CZ070000,OILS,CERE,0.0
CZ070000,OILS,CER2,0.0
CZ070000,OILS,OILS,99.24651965549174
CZ070000,OILS,OARA,94.28953541969706
CZ070000,OILS,FARA,13.57513307919583
CZ070000,OILS,NOCR,146.7849186116772
CZ070000,OARA,CERE,0.0
CZ070000,OARA,CER2,0.0
CZ070000,OARA,OILS,0.0
CZ070000,OARA,OARA,107.3334310192311
CZ070000,OARA,FARA,0.2787523885145223
CZ070000,OARA,NOCR,149.8150324006406
CZ070000,FARA,CERE,0.0
CZ070000,FARA,CER2,0.0
CZ070000,FARA,OILS,0.0
CZ070000,FARA,OARA,0.0
CZ070000,FARA,FARA,21.67944735624754
CZ070000,FARA,NOCR,12.03714436866324
CZ070000,NOCR,CERE,0.0
CZ070000,NOCR,CER2,0.0
CZ070000,NOCR,OILS,0.0
CZ070000,NOCR,OARA,0.0
CZ070000,NOCR,FARA,0.0
CZ070000,NOCR,NOCR,233.4635227520354
CZ080000,CERE,CERE,35.67495630182752
CZ080000,CERE,CER2,-30.43574201546316
CZ080000,CERE,OILS,-28.96312706827672
CZ080000,CERE,OARA,-47.31792177101301
CZ080000,CERE,FARA,19.80631354019771
CZ080000,CERE,NOCR,-9.485932159718907
CZ080000,CER2,CERE,0.0
CZ080000,CER2,CER2,32.14047064631112
CZ080000,CER2,OILS,21.10910809317393
CZ080000,CER2,OARA,31.83870281418752
CZ080000,CER2,FARA,-14.52346250152083
CZ080000,CER2,NOCR,14.26838237437782
CZ080000,OILS,CERE,0.0
CZ080000,OILS,CER2,0.0
CZ080000,OILS,OILS,46.59761936766718
CZ080000,OILS,OARA,47.09120952481066
CZ080000,OILS,FARA,-0.01247795754757824
CZ080000,OILS,NOCR,32.33717821871181
CZ080000,OARA,CERE,0.0
CZ080000,OARA,CER2,0.0
CZ080000,OARA,OILS,0.0
CZ080000,OARA,OARA,88.11824169741519
CZ080000,OARA,FARA,-21.56462522729506
CZ080000,OARA,NOCR,13.93110037193582
CZ080000,FARA,CERE,0.0
CZ080000,FARA,CER2,0.0
CZ080000,FARA,OILS,0.0
CZ080000,FARA,OARA,0.0
CZ080000,FARA,FARA,32.81616355910882
CZ080000,FARA,NOCR,31.47521367647019
CZ080000,NOCR,CERE,0.0
CZ080000,NOCR,CER2,0.0
CZ080000,NOCR,OILS,0.0
CZ080000,NOCR,OARA,0.0
CZ080000,NOCR,FARA,0.0
CZ080000,NOCR,NOCR,66.52681674311594
EE000000,CERE,CERE,1.336011703092718
EE000000,CERE,CER2,0.900494336343232
EE000000,CERE,OILS,-5.570870172584717
EE000000,CERE,OARA,-10.39393803065451
EE000000,CERE,FARA,0.1148058585734455
EE000000,CERE,NOCR,2.162183530500778
EE000000,CER2,CERE,0.0
EE000000,CER2,CER2,53.08271834595961
EE000000,CER2,OILS,-31.11890702284242
EE000000,CER2,OARA,-16.98068882219673
EE000000,CER2,FARA,-0.9753485482222247
EE000000,CER2,NOCR,36.97018870012035
EE000000,OILS,CERE,0.0
EE000000,OILS,CER2,0.0
EE000000,OILS,OILS,40.66402283854775
EE000000,OILS,OARA,49.28079196235608
EE000000,OILS,FARA,0.1532923067817833
EE000000,OILS,NOCR,-32.34747336733617
EE000000,OARA,CERE,0.0
EE000000,OARA,CER2,0.0
EE000000,OARA,OILS,0.0
EE000000,OARA,OARA,84.36816114307344
EE000000,OARA,FARA,0.009715285378379233
EE000000,OARA,NOCR,-24.15804634987165
EE000000,FARA,CERE,0.0
EE000000,FARA,CER2,0.0
EE000000,FARA,OILS,0.0
EE000000,FARA,OARA,0.0
EE000000,FARA,FARA,0.505409605311784
EE000000,FARA,NOCR,0.1914790011148006
EE000000,NOCR,CERE,0.0
EE000000,NOCR,CER2,0.0
EE000000,NOCR,OILS,0.0
EE000000,NOCR,OARA,0.0
EE000000,NOCR,FARA,0.0
EE000000,NOCR,NOCR,37.40766388265357
HU100000,CERE,CERE,20.50959931670172
HU100000,CERE,CER2,-9.815515730783098
HU100000,CERE,OILS,-2.239582678244888
HU100000,CERE,OARA,5.49117874082711
HU100000,CERE,FARA,9.372512996005185
HU100000,CERE,NOCR,21.60607997884062
HU100000,CER2,CERE,0.0
HU100000,CER2,CER2,8.545927812792398
HU100000,CER2,OILS,-4.91218334618548
HU100000,CER2,OARA,-8.50163042503497
HU100000,CER2,FARA,-5.424799887658877
HU100000,CER2,NOCR,-11.25335943848198
HU100000,OILS,CERE,0.0
HU100000,OILS,CER2,0.0
HU100000,OILS,OILS,20.48976037829353
HU100000,OILS,OARA,-0.8786123922153488
HU100000,OILS,FARA,-12.59751734778015
HU100000,OILS,NOCR,-2.962948217391143
HU100000,OARA,CERE,0.0
HU100000,OARA,CER2,0.0
HU100000,OARA,OILS,0.0
HU100000,OARA,OARA,44.72013229370346
HU100000,OARA,FARA,30.7252917940737
HU100000,OARA,NOCR,18.19496741270792
HU100000,FARA,CERE,0.0
HU100000,FARA,CER2,0.0
HU100000,FARA,OILS,0.0
HU100000,FARA,OARA,0.0
HU100000,FARA,FARA,29.2973535192408
HU100000,FARA,NOCR,18.02162740531455
HU100000,NOCR,CERE,0.0
HU100000,NOCR,CER2,0.0
HU100000,NOCR,OILS,0.0
HU100000,NOCR,OARA,0.0
HU100000,NOCR,FARA,0.0
HU100000,NOCR,NOCR,26.63758949319504
HU210000,CERE,CERE,14.09563376199721
HU210000,CERE,CER2,-0.2172992347875148
HU210000,CERE,OILS,0.5521239020548846
HU210000,CERE,OARA,9.523110874393668
HU210000,CERE,FARA,3.089860544228413
HU210000,CERE,NOCR,24.11712007432837
HU210000,CER2,CERE,0.0
HU210000,CER2,CER2,3.286822428516421
HU210000,CER2,OILS,-10.90908230133089
HU210000,CER2,OARA,-5.665977614424376
HU210000,CER2,FARA,1.868399214303302
HU210000,CER2,NOCR,3.979775450241733
HU210000,OILS,CERE,0.0
HU210000,OILS,CER2,0.0
HU210000,OILS,OILS,40.88825504586381
HU210000,OILS,OARA,23.23376339976717
HU210000,OILS,FARA,-6.60172954598811
HU210000,OILS,NOCR,-15.57955372170411
HU210000,OARA,CERE,0.0
HU210000,OARA,CER2,0.0
HU210000,OARA,OILS,0.0
HU210000,OARA,OARA,43.89264170292025
HU210000,OARA,FARA,-15.65317655997617
HU210000,OARA,NOCR,4.313717454266717
HU210000,FARA,CERE,0.0
HU210000,FARA,CER2,0.0
HU210000,FARA,OILS,0.0
HU210000,FARA,OARA,0.0
HU210000,FARA,FARA,10.3484045245516
HU210000,FARA,NOCR,8.986331970510387
HU210000,NOCR,CERE,0.0
HU210000,NOCR,CER2,0.0
HU210000,NOCR,OILS,0.0
HU210000,NOCR,OARA,0.0
HU210000,NOCR,FARA,0.0
HU210000,NOCR,NOCR,52.31818691397778
HU220000,CERE,CERE,20.79863774778217
HU220000,CERE,CER2,-8.59290704719424
HU220000,CERE,OILS,-3.05883930714122
HU220000,CERE,OARA,16.2360426069235
HU220000,CERE,FARA,4.18259428893577
HU220000,CERE,NOCR,27.96050443980639
HU220000,CER2,CERE,0.0
HU220000,CER2,CER2,14.82021461885844
HU220000,CER2,OILS,-6.741023465176753
HU220000,CER2,OARA,-15.33569155267783
HU220000,CER2,FARA,5.886780985795078
HU220000,CER2,NOCR,-12.53901393739866
HU220000,OILS,CERE,0.0
HU220000,OILS,CER2,0.0
HU220000,OILS,OILS,20.09440807789407
HU220000,OILS,OARA,-2.087279431241615
HU220000,OILS,FARA,-1.775575220152318
HU220000,OILS,NOCR,1.220003631902014
HU220000,OARA,CERE,0.0
HU220000,OARA,CER2,0.0
HU220000,OARA,OILS,0.0
HU220000,OARA,OARA,22.20225732350624
HU220000,OARA,FARA,-4.433111162274199
HU220000,OARA,NOCR,20.01885639598104
HU220000,FARA,CERE,0.0
HU220000,FARA,CER2,0.0
HU220000,FARA,OILS,0.0
HU220000,FARA,OARA,0.0
HU220000,FARA,FARA,7.297489719263312
HU220000,FARA,NOCR,6.48758629710311
HU220000,NOCR,CERE,0.0
HU220000,NOCR,CER2,0.0
HU220000,NOCR,OILS,0.0
HU220000,NOCR,OARA,0.0
HU220000,NOCR,FARA,0.0
HU220000,NOCR,NOCR,40.022263511558
HU230000,CERE,CERE,21.00172985520073
HU230000,CERE,CER2,0.3870274186298904
HU230000,CERE,OILS,2.333835821252168
HU230000,CERE,OARA,9.972823856372164
HU230000,CERE,FARA,1.209760377874736
HU230000,CERE,NOCR,30.2606882123182
HU230000,CER2,CERE,0.0
HU230000,CER2,CER2,6.282064624533136
HU230000,CER2,OILS,-5.938517585240769
HU230000,CER2,OARA,2.795860916317639
HU230000,CER2,FARA,8.514820395863467
HU230000,CER2,NOCR,3.285197226526829
HU230000,OILS,CERE,0.0
HU230000,OILS,CER2,0.0
HU230000,OILS,OILS,9.047206289087573
HU230000,OILS,OARA,-2.883225970457038
HU230000,OILS,FARA,-7.682143637665238
HU230000,OILS,NOCR,2.249040402481645
HU230000,OARA,CERE,0.0
HU230000,OARA,CER2,0.0
HU230000,OARA,OILS,0.0
HU230000,OARA,OARA,6.606553476339433
HU230000,OARA,FARA,3.894553683332074
HU230000,OARA,NOCR,15.25863423163593
HU230000,FARA,CERE,0.0
HU230000,FARA,CER2,0.0
HU230000,FARA,OILS,0.0
HU230000,FARA,OARA,0.0
HU230000,FARA,FARA,11.70782186480634
HU230000,FARA,NOCR,4.853774674852604
HU230000,NOCR,CERE,0.0
HU230000,NOCR,CER2,0.0
HU230000,NOCR,OILS,0.0
HU230000,NOCR,OARA,0.0
HU230000,NOCR,FARA,0.0
HU230000,NOCR,NOCR,49.79629770503485
HU310000,CERE,CERE,12.12939570705365
HU310000,CERE,CER2,9.986314982898392
HU310000,CERE,OILS,-10.51340865255885
HU310000,CERE,OARA,7.474630212593863
HU310000,CERE,FARA,6.818236451563216
HU310000,CERE,NOCR,18.84574518905665
HU310000,CER2,CERE,0.0
HU310000,CER2,CER2,25.37323661375634
HU310000,CER2,OILS,-19.07575011586171
HU310000,CER2,OARA,12.92456202986551
HU310000,CER2,FARA,6.748300391060355
HU310000,CER2,NOCR,21.9892463235282
HU310000,OILS,CERE,0.0
HU310000,OILS,CER2,0.0
HU310000,OILS,OILS,17.1043550294824
HU310000,OILS,OARA,-11.37020815376059
HU310000,OILS,FARA,-5.182592004658422
HU310000,OILS,NOCR,-19.67795241656318
HU310000,OARA,CERE,0.0
HU310000,OARA,CER2,0.0
HU310000,OARA,OILS,0.0
HU310000,OARA,OARA,15.2323947486066
HU310000,OARA,FARA,-2.795535194824382
HU310000,OARA,NOCR,16.85257191745577
HU310000,FARA,CERE,0.0
HU310000,FARA,CER2,0.0
HU310000,FARA,OILS,0.0
HU310000,FARA,OARA,0.0
HU310000,FARA,FARA,11.71399462378978
HU310000,FARA,NOCR,8.242398679905236
HU310000,NOCR,CERE,0.0
HU310000,NOCR,CER2,0.0
HU310000,NOCR,OILS,0.0
HU310000,NOCR,OARA,0.0
HU310000,NOCR,FARA,0.0
HU310000,NOCR,NOCR,33.8430440937458
HU320000,CERE,CERE,11.5658356975317
HU320000,CERE,CER2,-0.4979794427789868
HU320000,CERE,OILS,4.546048412086828
HU320000,CERE,OARA,-10.35956706679216
HU320000,CERE,FARA,6.205974981460818
HU320000,CERE,NOCR,18.50183268789973
HU320000,CER2,CERE,0.0
HU320000,CER2,CER2,6.539303548943959
HU320000,CER2,OILS,-6.903542221742821
HU320000,CER2,OARA,7.725649799708939
HU320000,CER2,FARA,5.081769358899804
HU320000,CER2,NOCR,-2.904246667646034
HU320000,OILS,CERE,0.0
HU320000,OILS,CER2,0.0
HU320000,OILS,OILS,10.75299888380578
HU320000,OILS,OARA,-11.47875361609779
HU320000,OILS,FARA,-2.487582372904061
HU320000,OILS,NOCR,9.851497411744402
HU320000,OARA,CERE,0.0
HU320000,OARA,CER2,0.0
HU320000,OARA,OILS,0.0
HU320000,OARA,OARA,18.71369931064142
HU320000,OARA,FARA,0.8287884619210482
HU320000,OARA,NOCR,-19.77991446913061
HU320000,FARA,CERE,0.0
HU320000,FARA,CER2,0.0
HU320000,FARA,OILS,0.0
HU320000,FARA,OARA,0.0
HU320000,FARA,FARA,8.152373254567427
HU320000,FARA,NOCR,8.005241303137032
HU320000,NOCR,CERE,0.0
HU320000,NOCR,CER2,0.0
HU320000,NOCR,OILS,0.0
HU320000,NOCR,OARA,0.0
HU320000,NOCR,FARA,0.0
HU320000,NOCR,NOCR,30.95749858687053
HU330000,CERE,CERE,10.39193604190125
HU330000,CERE,CER2,-1.836434749393865
HU330000,CERE,OILS,-1.139228765719281
HU330000,CERE,OARA,1.762208720197658
HU330000,CERE,FARA,6.263100419401575
HU330000,CERE,NOCR,17.60251781595383
HU330000,CER2,CERE,0.0
HU330000,CER2,CER2,6.018049621989661
HU330000,CER2,OILS,-0.8472087974908438
HU330000,CER2,OARA,4.848366879621785
HU330000,CER2,FARA,4.968043415651207
HU330000,CER2,NOCR,-6.25910922008712
HU330000,OILS,CERE,0.0
HU330000,OILS,CER2,0.0
HU330000,OILS,OILS,1.088555993747235
HU330000,OILS,OARA,-1.228133396425384
HU330000,OILS,FARA,-1.088616243706644
HU330000,OILS,NOCR,-1.230509060424152
HU330000,OARA,CERE,0.0
HU330000,OARA,CER2,0.0
HU330000,OARA,OILS,0.0
HU330000,OARA,OARA,4.993875881529207
HU330000,OARA,FARA,6.431201705553291
HU330000,OARA,NOCR,0.1610683190971157
HU330000,FARA,CERE,0.0
HU330000,FARA,CER2,0.0
HU330000,FARA,OILS,0.0
HU330000,FARA,OARA,0.0
HU330000,FARA,FARA,11.2643106714347
HU330000,FARA,NOCR,7.107749505357774
HU330000,NOCR,CERE,0.0
HU330000,NOCR,CER2,0.0
HU330000,NOCR,OILS,0.0
HU330000,NOCR,OARA,0.0
HU330000,NOCR,FARA,0.0
HU330000,NOCR,NOCR,31.76308455381244
LT000000,CERE,CERE,0.3634780970713223
LT000000,CERE,CER2,0.7247497152763445
LT000000,CERE,OILS,0.5426920448569772
LT000000,CERE,OARA,-0.3378347847131236
LT000000,CERE,FARA,0.496479771419655
LT000000,CERE,NOCR,-0.4862744499624946
LT000000,CER2,CERE,0.0
LT000000,CER2,CER2,10.01467052631452
LT000000,CER2,OILS,3.411642311689375
LT000000,CER2,OARA,-2.517821036829157
LT000000,CER2,FARA,-0.5648224134169701
LT000000,CER2,NOCR,-7.868700148571522
LT000000,OILS,CERE,0.0
LT000000,OILS,CER2,0.0
LT000000,OILS,OILS,5.657473453829995
LT000000,OILS,OARA,-1.279953111999814
LT000000,OILS,FARA,-0.1580359922756058
LT000000,OILS,NOCR,-4.474594169707228
LT000000,OARA,CERE,0.0
LT000000,OARA,CER2,0.0
LT000000,OARA,OILS,0.0
LT000000,OARA,OARA,1.857022318456886
LT000000,OARA,FARA,0.4476909116072484
LT000000,OARA,NOCR,2.766744211509334
LT000000,FARA,CERE,0.0
LT000000,FARA,CER2,0.0
LT000000,FARA,OILS,0.0
LT000000,FARA,OARA,0.0
LT000000,FARA,FARA,1.27598188204085
LT000000,FARA,NOCR,1.140511626857849
LT000000,NOCR,CERE,0.0
LT000000,NOCR,CER2,0.0
LT000000,NOCR,OILS,0.0
LT000000,NOCR,OARA,0.0
LT000000,NOCR,FARA,0.0
LT000000,NOCR,NOCR,7.481900748192466
LV000000,CERE,CERE,1.658802973702795
LV000000,CERE,CER2,-7.268723952487626
LV000000,CERE,OILS,-7.816906114745976
LV000000,CERE,OARA,-5.717745479570588
LV000000,CERE,FARA,0.2073289669788779
LV000000,CERE,NOCR,5.704731556657211
LV000000,CER2,CERE,0.0
LV000000,CER2,CER2,39.3082093341215
LV000000,CER2,OILS,37.50290538132448
LV000000,CER2,OARA,23.66369288581353
LV000000,CER2,FARA,0.04620218702302292
LV000000,CER2,NOCR,-29.52864831835713
LV000000,OILS,CERE,0.0
LV000000,OILS,CER2,0.0
LV000000,OILS,OILS,40.25419370653808
LV000000,OILS,OARA,26.5218058470954
LV000000,OILS,FARA,-0.08274622656138252
LV000000,OILS,NOCR,-29.98293227935994
LV000000,OARA,CERE,0.0
LV000000,OARA,CER2,0.0
LV000000,OARA,OILS,0.0
LV000000,OARA,OARA,20.73680845186009
LV000000,OARA,FARA,-1.073786869110312
LV000000,OARA,NOCR,-19.54115230164195
LV000000,FARA,CERE,0.0
LV000000,FARA,CER2,0.0
LV000000,FARA,OILS,0.0
LV000000,FARA,OARA,0.0
LV000000,FARA,FARA,0.3659776863512023
LV000000,FARA,NOCR,0.064774398513304
LV000000,NOCR,CERE,0.0
LV000000,NOCR,CER2,0.0
LV000000,NOCR,OILS,0.0
LV000000,NOCR,OARA,0.0
LV000000,NOCR,FARA,0.0
LV000000,NOCR,NOCR,23.52127786682417
PL110000,CERE,CERE,4.72539169877227
PL110000,CERE,CER2,-0.6128736507490696
PL110000,CERE,OILS,19.36835994469692
PL110000,CERE,OARA,6.90893177603788
PL110000,CERE,FARA,0.5203168002012631
PL110000,CERE,NOCR,0.3989188101353554
PL110000,CER2,CERE,0.0
PL110000,CER2,CER2,11.34911117616639
PL110000,CER2,OILS,-13.71704230904463
PL110000,CER2,OARA,11.92093426016261
PL110000,CER2,FARA,-7.492733484643982
PL110000,CER2,NOCR,3.877979695659139
PL110000,OILS,CERE,0.0
PL110000,OILS,CER2,0.0
PL110000,OILS,OILS,171.1871400166488
PL110000,OILS,OARA,11.96967436092871
PL110000,OILS,FARA,-13.46766773993766
PL110000,OILS,NOCR,-25.04920434222843
PL110000,OARA,CERE,0.0
PL110000,OARA,CER2,0.0
PL110000,OARA,OILS,0.0
PL110000,OARA,OARA,25.54767883519436
PL110000,OARA,FARA,-4.53302737151677
PL110000,OARA,NOCR,8.461979393831372
PL110000,FARA,CERE,0.0
PL110000,FARA,CER2,0.0
PL110000,FARA,OILS,0.0
PL110000,FARA,OARA,0.0
PL110000,FARA,FARA,17.86694909192741
PL110000,FARA,NOCR,11.11597644398294
PL110000,NOCR,CERE,0.0
PL110000,NOCR,CER2,0.0
PL110000,NOCR,OILS,0.0
PL110000,NOCR,OARA,0.0
PL110000,NOCR,FARA,0.0
PL110000,NOCR,NOCR,15.91074164093308
PL120000,CERE,CERE,2.805838173411197
PL120000,CERE,CER2,2.525470008723238
PL120000,CERE,OILS,6.579774623189564
PL120000,CERE,OARA,4.132880902988497
PL120000,CERE,FARA,-2.461869415895342
PL120000,CERE,NOCR,-1.939428563066351
PL120000,CER2,CERE,0.0
PL120000,CER2,CER2,5.330815503381961
PL120000,CER2,OILS,11.63124845518965
PL120000,CER2,OARA,4.131514091117336
PL120000,CER2,FARA,-6.068543230269754
PL120000,CER2,NOCR,-5.373900604857802
PL120000,OILS,CERE,0.0
PL120000,OILS,CER2,0.0
PL120000,OILS,OILS,54.46635311152126
PL120000,OILS,OARA,18.91777552998145
PL120000,OILS,FARA,-15.79262700353241
PL120000,OILS,NOCR,-7.753256815010139
PL120000,OARA,CERE,0.0
PL120000,OARA,CER2,0.0
PL120000,OARA,OILS,0.0
PL120000,OARA,OARA,16.08302105401496
PL120000,OARA,FARA,-2.501574457963362
PL120000,OARA,NOCR,3.91963306469055
PL120000,FARA,CERE,0.0
PL120000,FARA,CER2,0.0
PL120000,FARA,OILS,0.0
PL120000,FARA,OARA,0.0
PL120000,FARA,FARA,8.128586302115446
PL120000,FARA,NOCR,7.995236099518208
PL120000,NOCR,CERE,0.0
PL120000,NOCR,CER2,0.0
PL120000,NOCR,OILS,0.0
PL120000,NOCR,OARA,0.0
PL120000,NOCR,FARA,0.0
PL120000,NOCR,NOCR,11.27748796657337
PL210000,CERE,CERE,7.814375241165162
PL210000,CERE,CER2,-0.07200775482210688
PL210000,CERE,OILS,-5.100240102810925
PL210000,CERE,OARA,8.725064220446408
PL210000,CERE,FARA,-7.179997573585632
PL210000,CERE,NOCR,-12.69805779218836
PL210000,CER2,CERE,0.0
PL210000,CER2,CER2,7.254798392108928
PL210000,CER2,OILS,13.02411913214854
PL210000,CER2,OARA,6.270692299361059
PL210000,CER2,FARA,-4.123524188494383
PL210000,CER2,NOCR,-4.180883131056036
PL210000,OILS,CERE,0.0
PL210000,OILS,CER2,0.0
PL210000,OILS,OILS,149.4422685784648
PL210000,OILS,OARA,38.83809955191005
PL210000,OILS,FARA,-0.9005357951582469
PL210000,OILS,NOCR,14.80397975962707
PL210000,OARA,CERE,0.0
PL210000,OARA,CER2,0.0
PL210000,OARA,OILS,0.0
PL210000,OARA,OARA,39.01928937582237
PL210000,OARA,FARA,-6.99462988980966
PL210000,OARA,NOCR,-5.585778436624604
PL210000,FARA,CERE,0.0
PL210000,FARA,CER2,0.0
PL210000,FARA,OILS,0.0
PL210000,FARA,OARA,0.0
PL210000,FARA,FARA,10.22727372243118
PL210000,FARA,NOCR,16.77978625416337
PL210000,NOCR,CERE,0.0
PL210000,NOCR,CER2,0.0
PL210000,NOCR,OILS,0.0
PL210000,NOCR,OARA,0.0
PL210000,NOCR,FARA,0.0
PL210000,NOCR,NOCR,29.73998353307933
PL220000,CERE,CERE,6.616152448861106
PL220000,CERE,CER2,-8.53811470279686
PL220000,CERE,OILS,19.11741411856818
PL220000,CERE,OARA,14.30356576443984
PL220000,CERE,FARA,-1.281995789914198
PL220000,CERE,NOCR,7.156545380409896
PL220000,CER2,CERE,0.0
PL220000,CER2,CER2,17.32223508165721
PL220000,CER2,OILS,-32.19874467760015
PL220000,CER2,OARA,-0.5515353612960313
PL220000,CER2,FARA,-8.75836340521059
PL220000,CER2,NOCR,-10.72068300996018
PL220000,OILS,CERE,0.0
PL220000,OILS,CER2,0.0
PL220000,OILS,OILS,96.42199943090986
PL220000,OILS,OARA,18.69375238233746
PL220000,OILS,FARA,-5.858414637601827
PL220000,OILS,NOCR,13.75042711977694
PL220000,OARA,CERE,0.0
PL220000,OARA,CER2,0.0
PL220000,OARA,OILS,0.0
PL220000,OARA,OARA,86.68883685526178
PL220000,OARA,FARA,-24.56259897557669
PL220000,OARA,NOCR,16.40545017367291
PL220000,FARA,CERE,0.0
PL220000,FARA,CER2,0.0
PL220000,FARA,OILS,0.0
PL220000,FARA,OARA,0.0
PL220000,FARA,FARA,34.81278461574263
PL220000,FARA,NOCR,12.17920043108892
PL220000,NOCR,CERE,0.0
PL220000,NOCR,CER2,0.0
PL220000,NOCR,OILS,0.0
PL220000,NOCR,OARA,0.0
PL220000,NOCR,FARA,0.0
PL220000,NOCR,NOCR,15.22288982726197
PL310000,CERE,CERE,1.56414078314301
PL310000,CERE,CER2,-3.394772506613031
PL310000,CERE,OILS,8.374167793184236
PL310000,CERE,OARA,0.7855150648091382
PL310000,CERE,FARA,-0.4352024723754307
PL310000,CERE,NOCR,-0.1751641279932309
PL310000,CER2,CERE,0.0
PL310000,CER2,CER2,15.14517207726655
PL310000,CER2,OILS,-18.26298157463395
PL310000,CER2,OARA,7.958799733119759
PL310000,CER2,FARA,-8.635388649731635
PL310000,CER2,NOCR,-1.798704489881271
PL310000,OILS,CERE,0.0
PL310000,OILS,CER2,0.0
PL310000,OILS,OILS,71.4804703821511
PL310000,OILS,OARA,14.39168264149427
PL310000,OILS,FARA,-5.03362206602408
PL310000,OILS,NOCR,7.916142020750766
PL310000,OARA,CERE,0.0
PL310000,OARA,CER2,0.0
PL310000,OARA,OILS,0.0
PL310000,OARA,OARA,22.36721515846692
PL310000,OARA,FARA,-8.230696004435254
PL310000,OARA,NOCR,13.06194267547567
PL310000,FARA,CERE,0.0
PL310000,FARA,CER2,0.0
PL310000,FARA,OILS,0.0
PL310000,FARA,OARA,0.0
PL310000,FARA,FARA,16.35719482282863
PL310000,FARA,NOCR,12.14886069202923
PL310000,NOCR,CERE,0.0
PL310000,NOCR,CER2,0.0
PL310000,NOCR,OILS,0.0
PL310000,NOCR,OARA,0.0
PL310000,NOCR,FARA,0.0
PL310000,NOCR,NOCR,29.42755384379335
PL320000,CERE,CERE,2.795904372719173
PL320000,CERE,CER2,-6.783486392239721
PL320000,CERE,OILS,12.39631980093564
PL320000,CERE,OARA,2.897068552061801
PL320000,CERE,FARA,-3.519961116076843
PL320000,CERE,NOCR,-0.5815837630537003
PL320000,CER2,CERE,0.0
PL320000,CER2,CER2,60.63051089704295
PL320000,CER2,OILS,-68.10926901763501
PL320000,CER2,OARA,-13.48957939614459
PL320000,CER2,FARA,-7.074601391337259
PL320000,CER2,NOCR,-19.23063874325279
PL320000,OILS,CERE,0.0
PL320000,OILS,CER2,0.0
PL320000,OILS,OILS,133.212881302687
PL320000,OILS,OARA,38.49037436592533
PL320000,OILS,FARA,-11.02674307534798
PL320000,OILS,NOCR,17.08021377962537
PL320000,OARA,CERE,0.0
PL320000,OARA,CER2,0.0
PL320000,OARA,OILS,0.0
PL320000,OARA,OARA,43.75466127346312
PL320000,OARA,FARA,-4.108118631290648
PL320000,OARA,NOCR,16.05657328498695
PL320000,FARA,CERE,0.0
PL320000,FARA,CER2,0.0
PL320000,FARA,OILS,0.0
PL320000,FARA,OARA,0.0
PL320000,FARA,FARA,15.47145894366092
PL320000,FARA,NOCR,9.537177694040572
PL320000,NOCR,CERE,0.0
PL320000,NOCR,CER2,0.0
PL320000,NOCR,OILS,0.0
PL320000,NOCR,OARA,0.0
PL320000,NOCR,FARA,0.0
PL320000,NOCR,NOCR,15.66312130338534
PL330000,CERE,CERE,7.2589996289754
PL330000,CERE,CER2,-12.9259883414795
PL330000,CERE,OILS,-27.07922135469488
PL330000,CERE,OARA,-16.12708747911055
PL330000,CERE,FARA,3.631427929822128
PL330000,CERE,NOCR,-12.68393903424617
PL330000,CER2,CERE,0.0
PL330000,CER2,CER2,27.01319896708828
PL330000,CER2,OILS,55.98609066691591
PL330000,CER2,OARA,35.5447450297528
PL330000,CER2,FARA,-14.13309082659501
PL330000,CER2,NOCR,20.99391393742018
PL330000,OILS,CERE,0.0
