,DCOW,SCOW,COWS,BULL,HEIF,CALV,PIGS,SOWS,HENS,POUL,SHGO
SE32,13.543047419459,8.63646714096463,33.84437847585749,2.03200566709263,2.71229053742397,13.9842859394967,6.37413880283628,0.616330996858046,0.14920877397279,0.282347941406383,17.917811338379224
SE33,18.1361882796298,2.81259028048569,35.14749294022725,2.20125142908989,1.53906221567113,14.6005331188495,24.2907295812105,2.24435358146729,0.118984543149152,0.224267274609215,18.607703136556168
FI19,94.9742267411031,22.7637987082922,61.75989508574187,15.913155274356,9.33828034689497,97.4338777349386,559.447437765501,50.7617148634679,2.00575224721327,5.53039221619837,12.076119704383183
FI1B,35.28789853491417,8.097655560919906,43.38555409583408,1.2251417619096252,0.2875471765994782,39.15411341649104,144.75479193552883,12.56485766941796,467.43450982758793,1165.1793175002556,8.483323101098351
FI1C,74.70035663884427,17.14179034324603,91.8421469820903,2.593481911574921,0.6087037634508435,82.88468164789661,306.4289751362493,26.598335066430224,989.504222102556,2466.548425357684,17.958203447779624
FI1D,77.69047450490683,17.827944678618845,95.51841918352568,2.697294221824022,0.6330690554002991,86.20240298912792,318.6947633394301,27.66301749189932,1029.1122559350829,2565.279821645761,18.67703729794721
FI20,2.10108124619381,1.2860480396786,25.853984652808084,0.374278083064299,0.192076943876722,1.99236014158973,86.26115874548545,7.48755303740704,0.0169376515862351,0.0174103135617558,5.055316448791629
AT11,3.83349211688884,2.85711132779178,79.96617977308038,1.09311373642648,0.827168057617184,40.3959485868816,44.3694178163471,4.16376006643589,0.175667765522214,0.476758646699502,33.45565806252257
AT12,102.908250932045,38.0953371327209,192.0309416249951,17.7176118983834,19.1319982381201,199.233189588204,742.896773404819,65.9348603505711,1.94297390753485,4.48653501550815,80.34048317252247
AT13,36.69918931401863,13.688929965661762,50.38811927968038,1.4040466841186734,1.3116106929447764,42.3889046798362,194.20171500241543,16.121677187920252,418.763050924173,683.4661165585164,21.081008168931948
AT21,34.3418180646487,47.2444961570649,60.17857825984776,5.65555900898202,15.1451844043387,47.7973119689709,110.495003408038,8.2498798512873,0.711850426667595,1.73368404740357,25.17706788874237
AT22,81.5403711154648,44.7820612475065,74.73919969382825,14.4221249525857,19.4252269881832,83.9975085313459,713.299748520434,56.9289366566883,2.08648608887026,4.8179961412012,31.2688328480718
AT31,164.805305638374,39.2819407974843,112.33681690733896,20.8265815618139,22.9326804649335,122.343705651275,1099.44243526549,99.8556352062017,1.51407584925579,3.47507637589701,46.99864548924373
AT32,59.0145282943397,18.8203666549909,50.17321535820135,2.28017864133582,17.6731788563379,40.0289761085163,7.91038115943959,0.591118117911465,0.00952970725352,0.0892678601947939,20.99109825784579
AT33,64.4215854825478,13.0940813100333,49.972403497147184,2.52430535281225,20.1384524144747,55.0305951032703,12.4809635138782,1.299851019059,0.0665985274982096,0.155798207884155,20.907084078634128
AT34,25.5470245361066,3.99713514306989,49.76454560588058,0.948659559343899,6.65606006701089,17.4500897888498,5.46348568048855,0.330466701577672,413.5806861554664,675.0079426216308,20.820122033485223
EL30,0.653292349734431,0.112128314624694,14.739977525729842,0.0201311862477478,0.28774403501249,3.13352916241616,3.90642154228753,1.16119782674028,0.565567682309005,1.81808901364475,553.8455191795932
EL41,0.177611496539228,1.74962107491418,26.396678852342315,0.11209380806148,0.0765296141529982,3.72067341703352,4.15436947659496,0.89318563722498,0.138620086802937,0.439598061877059,991.8388462989624
EL42,3.72030743588607,1.36355963316599,14.9054989490648,0.184114398665203,0.0919579859009787,2.80045973851637,8.37732678440216,2.13982359140819,0.100664129753626,0.317326819484998,560.0648840654807
EL43,0.0919815852613436,0.174077238553815,15.274540877356358,0.025106863339372,0.0564816814006654,10.5567497054236,25.4137027113225,4.5725852095755,0.372604667083667,1.23408373979372,573.9314057760392
EL51,16.2983910103259,22.7288632236034,18.96481153283407,1.09634384361854,1.33425242459517,19.4834734859994,53.1584203097771,9.11387403132246,0.331432072419168,1.02639813020107,712.5910382977696
EL52,44.7968620982342,14.6312281156255,18.96481153283407,2.5600003523204,4.78537962495237,30.0283462908398,93.1841040042297,18.3734787011715,1.92584936157642,6.05292179155023,712.5910382977696
EL53,2.983662583482,6.95030195613581,18.96481153283407,0.510750828380399,0.479038494879904,10.7093726460269,15.5865463573687,3.17115003247949,0.138859384237356,0.395736271017637,712.5910382977696
EL54,4.10644470958549,28.3244799409176,18.96481153283407,0.574627568126843,1.51231006104906,10.1470959713049,106.612590334862,19.9129747447865,2.49373521550377,7.8887042713036,712.5910382977696
EL61,14.159758188769,36.4459477640403,18.96481153283407,1.07814979310474,1.58748368272288,24.3698663915973,130.010169519259,22.7720343252409,0.427982133745326,1.45490986612498,712.5910382977696
EL62,0.29992957893717,1.95029589094299,18.96481153283407,0.0606415914839143,0.163161267415706,2.91757744010026,15.2575432242568,2.52079597130856,0.123581791873321,0.355344523473924,712.5910382977696
EL63,4.72193358215324,19.2204112174154,18.96481153283407,0.789724756518186,1.80382789658499,7.82753291766584,75.0344495245276,16.6793874921099,0.559794433509134,1.77541613839416,712.5910382977696
EL64,2.58137861058253,6.64346692872174,18.96481153283407,0.228046695895635,0.699203072928786,11.9779297494235,72.6206588082951,12.7391512320912,0.875075014747561,2.8213502636164,712.5910382977696
EL65,1.2195538890861,3.97474947766431,18.96481153283407,0.30001022857082,0.636880906487362,12.9675932593951,51.1734763416413,8.49963855994135,0.602549089879663,1.90526932353151,712.5910382977696
PT11,85.5024277446226,57.2308993630306,110.59894020686431,2.33364930925238,3.24882583754724,78.6752407924885,67.3616799499797,8.86864660498782,1.35994777533089,4.54753211884564,276.98059602672816
PT15,0.0778998546595502,4.14072662862656,98.62415925718028,0.102629165997696,0.256373856644555,9.96733439641798,23.3221208102543,3.38058046120386,1316.3734999248925,0.0032734182507883,246.9913216401084
PT16,27.8524551924281,51.9446981484248,109.0511794038439,2.48394537217744,3.59054244461234,69.2282001347309,867.81885565744,95.9441502030915,6.74431064382182,23.1079594862865,273.1044313100901
PT17,9.04435972685497,10.7942287928283,109.0511794038439,1.98735876029007,0.906394876767837,10.9316295287902,201.756549194457,20.0648428169403,1455.5468333923886,2812.6652948545548,273.1044313100901
PT18,26.7750842642578,340.361606555503,109.0511794038439,8.03575538332096,6.84628877821634,231.079303506164,948.677345736939,104.802473607767,0.0640305954651931,0.186057857623596,273.1044313100901
PT20,92.2860825417959,33.0500154620324,97.43219949444676,1.47214975482221,2.08793254181881,23.7220303743822,52.0307820125333,8.7769674551658,1.06009500279155,3.52906281690833,244.0062141435602
PT30,0.302205385908871,0.950396071509203,97.421162829977,0.0365911896848779,0.166317282577604,0.703854611018075,11.6410183892371,2.46814642671523,0.905676038119859,3.04431901868509,243.97857425933293
CZ01,0.502092158465145,0.151875768114866,32.34769598453407,0.0390481294153479,0.0797120057836027,1.34217207987414,6.82235066348583,1.0737755702655,0.212376573849093,0.776196218836251,4.113399435004869
CZ02,46.3920669302485,15.9408581123687,94.10593726721292,2.40306564833636,1.2358653254722,66.1649540723888,326.178577246852,33.3144123947706,2.14284279690123,7.04852687834095,11.966704193418702
CZ03,91.1267681229951,70.2497635533062,88.515858163953,7.20080656949446,5.24342124884345,86.4689235914506,222.601340631965,21.9365949783968,1.43583023137295,4.58879862867891,11.255858257560527
CZ04,15.7782247924851,20.5499721824819,57.25590214962224,1.67209977753666,0.278159874457051,35.5428967911565,101.433205531074,7.89694740202254,0.44488681491384,1.56502594379613,7.280778070424371
CZ05,76.6822678910762,35.5915479637261,76.207798144798,4.94305371275699,3.47788544277207,69.7674561941566,238.438342827824,20.9178710338832,0.956049778992872,3.08217847751192,9.690740075634862
CZ06,91.6873818996644,27.9527146752565,109.02479789649176,3.66760744430073,2.45160022235279,87.9014466347004,409.847762754189,32.4705670357034,1.32497249413553,4.21055646082868,13.863817141207395
CZ07,43.949339146015,23.5322316138501,66.54424098116421,2.65772848454578,1.04662707588788,46.8439832538749,159.25892292806,15.7470302671978,0.352634761179694,1.18809179365783,8.46190230629161
CZ08,20.6974756495612,18.6974651308794,46.05776941222376,1.08064838480754,1.29966550413134,24.1812858668397,31.1834287090397,2.81270685625225,0.0690965705992805,0.187517909655324,5.856800520457674
HU11,11.018705033935852,7.6632146120788445,18.6819196460147,0.4534446516022983,0.1813778606409193,11.6988720113393,119.43732123204542,10.474571452013096,418.98285808052384,1444.674660004923,36.95573910558733
HU12,18.14932481942845,12.622369936145711,30.771694755574163,0.7468857950382077,0.2987543180152831,19.26965351198576,196.72971841306395,17.253061865382602,690.122474615304,2379.57814299173,60.87119229561394
HU21,29.2890693994366,16.8819146236288,51.83205502162898,1.12425259083872,0.796720075725106,22.6871814541811,285.052613234283,25.4373277929805,0.53671197878537,3.30016882181801,102.53185641414473
HU22,33.9637984467085,12.3058168120126,50.62331063398791,1.10935035698883,1.7749415841796,21.8606749067043,229.637795609754,20.1572094753579,0.670727882674309,4.09077156446726,100.1407722492722
HU23,27.1108809825941,19.6378165449119,64.58739719516437,0.875755916991594,1.26571022992279,27.9961674614929,513.468560119213,45.7444413613825,0.517764471502525,3.13524129811108,127.76390464577422
HU31,16.7824539005338,21.8648955230421,44.1844446770648,0.824914051071899,2.06213723057678,20.8809695938717,116.449721801019,11.4740079826428,1.05475716622379,6.32680851968554,87.4036951742908
HU32,54.9687432234676,31.3949884750026,70.93651067585958,2.00523515666194,3.54892387298643,43.6853569967096,773.972155128574,71.7116665836077,3.34515691683674,20.6273299586849,140.32343738064455
HU33,47.5528335430953,27.3703686120054,80.38266739470549,2.70911611199733,2.03240249955789,44.2847463721034,745.529705986581,62.430668045577,1.36028627491678,8.41704098903046,159.00940273467228
RO11,191.489951560209,1.28481369393194,116.14193226594378,3.28308739392712,1.99787642596585,57.7854080782209,410.724854835461,48.8628175822759,3.95472179849552,7.67605528955066,1012.6177649351632
RO12,185.188767702876,1.7911425400901,84.00883166519056,3.7251870458761,4.13202694380399,51.3236436272094,320.856057440262,43.484135727327,3.93073578741222,7.56641131535637,732.4558296552837
RO21,242.06911091182,0.724676770054023,164.55109063812242,6.10290137269737,5.3409595470346,68.4364620467416,340.169549962811,41.5304493296646,6.77196976029907,13.1119608883045,1434.6873206661724
RO22,111.123325806871,2.17091403211684,225.36688484729703,2.3442803039837,0.292113596874744,57.3841374411292,475.213360909804,60.3285478805005,6.28261706271712,12.1688260451308,1964.9277980145007
RO31,122.318782516058,0.288190385577359,145.00503508554587,1.88925191755801,1.29232153439027,58.7354086648505,504.879907151102,53.8586572675921,9.47260830605848,18.3379532679635,1264.2692580354685
RO32,3.60290571530424,0.153458824143879,145.00503508554587,0.075630517701669,0.194108365639059,1.85459437638867,27.5601731972416,4.57119572403148,0.909307834178159,1.73480999760088,1264.2692580354685
RO41,96.7777855906698,0.763082286834495,166.09092744179682,2.32016874248787,0.743964450174267,45.1297799575134,369.281191513745,37.234749161374,5.34488211066662,10.3581384854021,1448.1128429739229
RO42,82.6407830045547,1.49857861207363,119.53026297055771,1.48188000571943,0.277983483166365,43.8983507563681,653.441391450589,77.0795461195952,1.10800024260856,2.1017632614286,1042.159927684021
BG31,44.77665803925992,22.95225931519698,67.72891735445688,1.2641519760521571,0.5293636399718409,19.693117501937515,97.14415364722052,10.046057734689484,1244.399601426342,1576.2394951400331,263.62111746851406
BG32,40.63620466172418,20.829886548556843,61.46609121028102,1.147257090454077,0.4804139066276447,17.872114362229926,88.16132963378433,9.117108690702244,1129.3311984157322,1430.4861846599274,239.24433291136324
BG33,42.14421332882117,21.60288318324152,63.747096512062704,1.1898317760133024,0.4982420562055705,18.535348135707228,91.43299465017222,9.455444395005712,1171.2406545130946,1483.5714957165865,248.122684878224
BG34,32.59822723503103,16.709665202305377,49.30789243733642,0.9203257942749952,0.3853864263526542,14.336950263940162,70.72272326287272,7.313714046379101,905.9457037394482,1147.5312247366344,191.9210023145682
BG41,33.267348367581846,17.052652875349644,50.32000124293149,0.9392166816027342,0.3932969854211449,14.631234868092598,72.17439940297511,7.463837566611728,924.5414209526914,1171.085799873409,195.86043121366515
BG42,33.267348367581846,17.052652875349644,50.32000124293149,0.9392166816027342,0.3932969854211449,14.631234868092598,72.17439940297511,7.463837566611728,924.5414209526914,1171.085799873409,195.86043121366515
SK01,4.77388272807766,0.705359049021025,26.76937486801661,0.0748732320345004,0.3572040639151552,3.44291507187906,46.1004065487606,8.17367093358604,0.243117493463398,0.465836654131563,40.82870357117717
SK02,53.0046222376665,3.29218005636637,88.69819534714564,2.66204281558759,1.1835672665556052,39.4273844093635,386.862170563434,44.9791964611824,3.87995425017535,7.6960921033104,135.28266322923267
SK03,39.4566137884632,9.82407141277772,33.26055720453319,1.72567994742351,0.4438208310847276,23.3883872643646,36.7068148657797,0.255741244226942,0.0449195153438694,0.128692863567691,50.72906772800864
SK04,28.1123626379573,13.8414625334787,43.12187258030455,1.93953357676707,0.5754078384445122,32.7141644911686,61.7745880040294,5.60689163913847,1.51016959591117,2.97975271346791,65.76956547158153
HR03,16.65209679713053,1.5371166274274335,18.18921342455797,0.6404652614280975,0.1280930522856194,19.342050895128537,130.9110994359031,16.01163153570243,397.0884620854203,1348.8198405675732,70.4511787570907
HR04,29.20491175122853,2.69583800780571,31.90074975903424,1.1232658365857124,0.2246531673171425,33.92262826488852,229.59553699811968,28.081645914642813,696.4248186831417,2365.597851849511,123.55924202442836
HR05,54.93807970041241,5.071207356961146,60.00928705737357,2.113003065400478,0.4226006130800955,63.81269257509442,431.8978265678576,52.82507663501194,1310.061900548296,4449.984455733406,232.4303371940525
HR06,29.20491175122853,2.69583800780571,31.90074975903424,1.1232658365857124,0.2246531673171425,33.92262826488852,229.59553699811968,28.081645914642813,696.4248186831417,2365.597851849511,123.55924202442836
SI03,61.25479552216228,39.54469643487469,100.79949195703696,4.671255231707932,2.958259164943775,91.73640638394434,145.87194165700166,10.053221597498863,716.785588220463,2241.4735767233115,71.01644332106298
SI04,39.58520447783773,25.555303565125307,65.14050804296303,3.018744768292068,1.911740835056225,59.28359361605569,94.26805834299832,6.496778402501136,463.2144117795371,1448.5264232766883,45.89355667893702
LT01,42.320819622335854,10.206889248890464,52.52770887122632,1.0540677365463471,0.33378811657301,29.28551528037935,96.76341821495468,7.466313133869961,532.3042069559053,1106.7711233736648,17.339414266187415
LT02,198.57918037766416,47.89311075110954,246.4722911287737,4.945932263453653,1.56621188342699,137.41448471962065,454.0365817850453,35.03368686613004,2497.6957930440944,5193.228876626336,81.3605857338126
LV00,136.946344303024,25.1329781663814,194.77,8.9935957501384,6.21269794181433,110.402324056727,312.175048241201,36.8069976248174,2.12213636272928,4.57421649699365,70.13
EE00,84.8279821256003,25.9768709276,116.4,1.96602324889889,2.41432416130083,71.1623209674109,292.47282037867,25.6017245170178,0.930229682052564,2.32895819164779,46.3
LU00,50.8977737517125,28.0624956894899,79.02,6.83763790658757,2.73537277931723,65.8285700443261,99.8143050916043,7.75192370563384,0.0351481028472792,0.0977351875171477,4.37
CY00,29.0512700566542,0.140453096667174,35.11,0.229683042478086,1.8629750992009,21.301867060573,328.751922584081,34.6706536737287,0.506005690501031,2.13621955943491,395.27
MT00,6.3575054740363,0.08835,6.28,0.370763126319212,0.358839142506622,4.62052878507907,33.635102495799,4.10015507772974,0.333529963318023,0.570160679152956,16.380000000000003
NO01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.127807914133,3399.591498190032,0.0
NO02,40.4130128462192,24.1622620344663,0.0,7.25631581002723,3.72493553833963,59.6265435613516,0.0,11.1661133658745,0.802499954214713,2.84133789403018,0.0
NO03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.6128705932279,2255.328205271088,0.0
NO04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.6128705932279,2255.328205271088,0.0
NO05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.3753415790975,1815.559503882482,0.0
NO06,46.230138134089,14.062227642614,0.0,6.96817178182718,3.57641578768426,57.0149860745609,0.0,8.71459258627751,0.944369730045457,4.7874753949886,0.0
NO07,22.4485375073597,6.65990642929878,0.0,3.97520711593968,2.32041488135027,25.3452639116581,0.0,2.67458115306843,0.0939901716076948,0.0943434417219948,0.0
