exporter,importer,SWHE,DWHE,BARL,CORN,OCER,RAPE,SUNF,SOYA,OOIL,SUGB,SUGR,POTA,PULS,TOMA,OVEG,APPL,OFRU,CITR,WINE,OLIV,MILK,BUTR,SKIM,CHES,WHEY,BEEF,PORK,POUL,SHGM,EGGS,FATS,OFOD_M
CAN,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN,THA,160.19656,0.0,0.0,0.0,0.0,2.8315799999999998,0.0,43.77482,0.0,0.0,0.0,8.2136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN,VNM,22.78744,0.0,0.0,0.0,0.0,0.0846,0.0,90.94722,0.0,0.0,0.0,1.05925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59229,0.0,0.0,0.0,0.0,12.51193,27.834580000000003,0.44949,0.0,0.0,0.0,0.0
CAN,PAK,0.5163,0.0,0.0,0.0,0.0,402.71263,0.0029300000000000003,86.09549000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8988399999999999,0.0,0.0,0.0,0.0,0.0,0.0013700000000000001,1e-05,0.0,0.0,0.0,0.0
CAN,BGD,875.9105999999999,0.0,0.0,0.0,0.0,115.40088,0.0,260.69794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN,NGA,877.93403,0.0,0.0,0.0,0.0,0.00017999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN,ZAF,78.85713,0.0,0.30412,0.0,0.0,0.6509299999999999,0.0,0.0,0.0,0.0,0.0,0.00068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57354,0.0,0.0,0.0,0.0,0.0,0.58037,6.75771,0.0,0.0,0.0,0.0
CAN,ETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN,EGY,4.76081,0.0,0.0,0.61529,0.0,0.01064,0.0,93.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.225190000000005,0.0,0.0,0.0,0.0,0.08306000000000001,0.0,0.0,0.0,0.0,0.0,0.0
CAN,MAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN,DZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN,SAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN,IRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN,ROW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,EU27,0.66226,0.0,14.27219,2859.13013,0.0,1e-05,0.0,6155.52671,0.0,0.0,0.0014299999999999998,1.17252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79474,0.0,0.0,0.0,0.0,61.09814,0.41657,35.11751,0.0,0.17466,0.0,0.0
BRA,USA,3.42971,0.0,0.0,91.28972999999999,0.0,0.0,0.0,175.78385999999998,0.0,0.0,0.81376,1.26633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37453,0.0,0.0,0.0,0.0,164.46582,25.61225,0.51807,0.0,2.02245,0.0,0.0
