region,act,ref,gd,pct
AT000000,INIART,824.946425677182,824.946425677182,0.0
AT000000,INICRP,1419.01950233723,1419.01950233723,0.0
AT000000,INIFOR,3873.64687319959,3873.64687319959,0.0
AT000000,INIGRS,1850.2828439262,1850.2828439262,0.0
AT000000,INIRES,211.545546462878,211.545546462878,0.0
AT000000,INIWET,172.042086451306,172.042086451306,0.0
AT000000,INLW,79.6672048780134,79.6672048780134,0.0
AT000000,MAIF,81.0456482599053,97.0632768841893,19.763712140246035
AT000000,MAIZ,202.309450136677,200.296454828364,-0.9950080468080102
AT000000,NECR,2.95027005828732,2.95027005828732,0.0
AT000000,NURS,4.9106568301613,4.9106568301613,0.0
AT000000,OAFC,114.364336611156,114.784774668744,0.367630390772522
AT000000,OAR1,71.0503124724996,71.9814015147498,1.3104643876275635
AT000000,OATS,22.906219415601,23.8161394985026,3.972371286559273
AT000000,OCER,86.4490028966485,87.0922212426803,0.7440436841137155
AT000000,OCRO,7.40407227008238,7.40407227008238,0.0
AT000000,OFAR,144.162262974056,127.708544663006,-11.413332429452138
AT000000,OFRU,2.04026061611834,2.04016163303819,-0.004851491979396272
AT000000,OILS,218.381182383997,218.286241536717,-0.043474829764889034
AT000000,OLND,950.044750553136,954.125225313163,0.42950342682817055
AT000000,OOIL,32.6456846286164,32.6456846286164,0.0
AT000000,OVEG,20.5643344001368,20.5511275227837,-0.0642222456420205
AT000000,PERM,85.2911800475287,85.2776571094585,-0.015855025176880755
AT000000,PIGF,3995.68844550889,4066.83130374499,1.7804906264917486
AT000000,PKPL,878.450952095376,890.758889311402,1.4010955519676793
AT000000,POTA,21.0293306410386,21.1034116855406,0.3522748572768686
AT000000,POUF,56.036123590171,56.2387689942259,0.36163351615285944
AT000000,PSE_C2,800.28556885549,804.284248542119,0.499656602873344
AT000000,PSE_C2_IC,517.38307695797,525.290817667958,1.5284111642156262
AT000000,PSE_F2,1.17092173409788,1.20325886822448,2.7616819455071218
AT000000,PULS,7.09690037307828,7.65529086444223,7.868089757638064
AT000000,RAPE,70.6735469139902,70.6785522949325,0.007082396682878134
AT000000,RAPN,70.6735469139902,70.6785522949325,0.007082396682878134
AT000000,RESGRS,1.75088744189441,1.74088162671057,-0.5714710691518854
AT000000,RESLND,217.80593793742,218.608169327666,0.3683239299364205
AT000000,RESRES,198.631240892753,198.679407193478,0.024249106287865807
AT000000,RUMI,1344.84733948386,1385.0592771804,2.9900745248879312
AT000000,RYEM,42.8827414547866,43.7653508598062,2.058192585355534
AT000000,SCOW,164.876039310212,175.826991988369,6.6419309464081255
AT000000,SETA,60.9756512781885,61.0092263675924,0.055063109126485266
AT000000,SETF,72.1321468566806,72.5446411223261,0.5718591274776141
AT000000,SHGF,252.899720727721,256.19699933954,1.3037889493634491
AT000000,SHGM,304.615540560398,308.624178387998,1.3159662899093316
AT000000,SOWS,206.176289698669,208.719327263023,1.2334287167892644
AT000000,SOYA,88.9868468446487,88.7506644449068,-0.26541270773894343
AT000000,SUGB,33.7944309508901,34.0851046653319,0.8601231216593064
AT000000,SUNF,26.0751039967419,26.2113401682618,0.5224760428066633
AT000000,SWHE,247.827006300382,247.017222574024,-0.32675362481541237
AT000000,TEXT,1.72557823741027,1.73352202935258,0.46035536205137895
AT000000,TWIN,47.0612018745493,47.0627650633888,0.003321608410411514
AT000000,UAAR,2626.5029188994,2626.69374042291,0.007265231732178634
AT000000,VEGE,30.7437781062223,30.7304800139481,-0.04325458057969911
AT000000,VSET,60.9756512781885,61.0092263675924,0.055063109126485266
AT000000,WETLND,174.615248528739,174.939124913362,0.18548001239977463
AT000000,WETWET,164.570101685002,164.60736572505,0.022643262455601665
AT000000,WHEA,267.568174504881,266.868882818986,-0.26135084532716846
AT000000,budEU,1030.98008420284,1029.87074089164,-0.10760084779501966
AT000000,budNat,394.039260671491,396.056796570235,0.5120139285882175
