model_region,activity,nutrient,value
NL21,SOWS,K2O,17.2046257746799
NL21,SHGM,N,6.13404486024852
NL21,SHGM,P2O5,4.06996356204146
NL21,SHGM,K2O,11.192399795614
NL21,SHGF,N,1.58337315102353
NL21,SHGF,P2O5,0.368399506380611
NL21,SHGF,K2O,1.01309864254668
NL21,HENS,N,743.253489466295
NL21,HENS,P2O5,504.0
NL21,HENS,K2O,408.0
NL21,POUF,N,93.8219457109811
NL21,POUF,P2O5,33.4081905311029
NL21,POUF,K2O,27.0447256680356
NL21,GRAS,N,176.196105121874
NL21,GRAS,P2O5,50.3027849235698
NL21,GRAS,K2O,117.373164821663
NL21,SETA,N,38.763017682468
NL21,DCOW,N,152.325364848651
NL21,DCOW,P2O5,77.0335915039367
NL21,DCOW,K2O,158.554470012171
NL21,BULF,N,64.7166885160318
NL21,BULF,P2O5,36.0115625157394
NL21,BULF,K2O,99.0317969182833
NL21,HEIF,N,77.4219414968284
NL21,HEIF,P2O5,52.2030568809549
NL21,HEIF,K2O,143.558406422626
NL21,GROF,N,113.985793189165
NL21,GROF,P2O5,47.561945499478
NL21,GROF,K2O,91.779642361216
NL21,LOSF,N,74.795646304326
NL21,LOSF,P2O5,24.4948320970294
NL21,LOSF,K2O,43.8183014019764
NL21,INTF,N,39.1901468848389
NL21,INTF,P2O5,23.0671134024486
NL21,INTF,K2O,47.9613409592396
NL21,ARAB,N,148.560326728669
NL21,ARAB,P2O5,37.8966625888304
NL21,ARAB,K2O,77.0725347886094
NL21,CERE,N,71.5868404991964
NL21,CERE,P2O5,17.631740895253
NL21,CERE,K2O,61.4898608681634
NL21,PERM,N,121.780695233748
NL21,PERM,P2O5,43.6289038958944
NL21,PERM,K2O,40.5354689083888
NL21,FODD,N,170.666387696416
NL21,FODD,P2O5,45.7344315610573
NL21,FODD,K2O,104.201582378759
NL21,SETF,N,38.763017682468
NL21,OILS,N,90.2965081445202
NL21,OILS,P2O5,28.4209634658606
NL21,OILS,K2O,16.4870117852957
NL21,OAR1,N,118.132012001148
NL21,OAR1,P2O5,38.5958000011908
NL21,OAR1,K2O,85.93628938302
NL21,RUMI,N,120.733919910608
NL21,RUMI,P2O5,62.4714693083419
NL21,RUMI,K2O,138.94862987617
NL21,CATA,N,122.586531942106
NL21,CATA,P2O5,63.2347327765387
NL21,CATA,K2O,140.042336321512
NL21,BEFM,N,79.5332994513259
NL21,BEFM,P2O5,49.4609768019377
NL21,BEFM,K2O,133.123981791914
NL21,PKPL,N,62.1268847508533
NL21,PKPL,P2O5,24.5143259234774
NL21,PKPL,K2O,24.6953331559776
NL21,AGGT,N,104.512304079656
NL21,AGGT,P2O5,43.609071848581
NL21,AGGT,K2O,84.1518356007933
NL21,CACR,N,124.289327725076
NL21,CACR,P2O5,63.7794977624022
NL21,CACR,K2O,140.315963741257
NL21,UVAG,N,520.401505861607
NL21,UVAG,P2O5,1028.35085897967
NL21,UVAG,K2O,474.763816242364
NL21,EAAG,N,59.3183784224711
NL21,EAAG,P2O5,48.9103675091324
NL21,EAAG,K2O,43.5736532607703
NL21,UAAR,N,163.75250395004
NL21,UAAR,P2O5,44.7166626068403
NL21,UAAR,K2O,99.2269429215685
NL22,SWHE,N,70.3005385548656
NL22,SWHE,P2O5,15.027458670858
NL22,SWHE,K2O,90.1647520251483
NL22,RYEM,N,56.881219791356
NL22,RYEM,P2O5,6.97586741275228
NL22,RYEM,K2O,41.8552044765137
NL22,BARL,N,65.3938277341316
NL22,BARL,P2O5,12.0834321784177
NL22,BARL,K2O,72.5005930705061
NL22,OATS,N,70.5129486090824
NL22,OATS,P2O5,15.1549047033882
NL22,OATS,K2O,90.9294282203291
NL22,CORN,N,142.015498019537
NL22,CORN,P2O5,46.4358603076673
NL22,CORN,K2O,29.0224126922921
NL22,OCER,N,54.6250193964581
NL22,OCER,P2O5,5.62214717581358
NL22,OCER,K2O,33.7328830548815
NL22,RAPE,N,94.4012844095838
NL22,RAPE,P2O5,26.8071874397172
NL22,RAPE,K2O,14.892881910954
NL22,SUNF,N,51.3036092285097
NL22,SUNF,P2O5,11.075314105426
NL22,SUNF,K2O,16.6129711581389
NL22,OIND,N,118.952061350088
NL22,OIND,P2O5,26.1506503133282
NL22,OIND,K2O,23.773318466662
NL22,NURS,N,176.188185298504
NL22,NURS,P2O5,104.746728956055
NL22,NURS,K2O,91.653387836548
NL22,FLOW,N,176.188185298504
NL22,FLOW,P2O5,104.746728956055
NL22,FLOW,K2O,91.653387836548
NL22,OCRO,N,176.188185298504
NL22,OCRO,P2O5,46.6761888648638
NL22,OCRO,K2O,42.432898968058
NL22,MAIF,N,74.1352086460951
NL22,MAIF,P2O5,17.3456063319277
NL22,MAIF,K2O,38.1603339302409
NL22,ROOF,N,76.2528328025053
NL22,ROOF,P2O5,15.4990293495349
NL22,ROOF,K2O,85.9328210260575
NL22,OFAR,N,291.490572105752
NL22,OFAR,P2O5,66.5911945384152
NL22,OFAR,K2O,142.695416868033
NL22,GRAE,N,130.768766292175
NL22,GRAE,P2O5,31.2996467727069
NL22,GRAE,K2O,73.0325091363162
NL22,GRAI,N,244.787422543829
NL22,GRAI,P2O5,73.0325091363162
NL22,GRAI,K2O,170.409187984738
NL22,PULS,N,71.7000448915083
NL22,PULS,P2O5,7.7400792550457
NL22,PULS,K2O,9.03009246421998
NL22,POTA,N,92.5318540625594
NL22,POTA,P2O5,18.9108319836496
NL22,POTA,K2O,67.8746742621659
NL22,SUGB,N,244.127345946603
NL22,SUGB,P2O5,110.484762135093
NL22,SUGB,K2O,167.642184521358
NL22,TEXT,N,31.2899594955001
NL22,TEXT,P2O5,41.5761393250921
NL22,TEXT,K2O,77.9552612345476
NL22,TOMA,N,145.254774103435
NL22,TOMA,P2O5,80.0
NL22,TOMA,K2O,70.0
NL22,OVEG,N,121.566353010333
NL22,OVEG,P2O5,26.7090526174142
NL22,OVEG,K2O,22.8934736720693
NL22,APPL,N,60.1315474507937
NL22,APPL,P2O5,5.65064255610326
NL22,APPL,K2O,30.1367602992174
NL22,OFRU,N,70.628543326107
NL22,OFRU,P2O5,5.07475384453431
NL22,OFRU,K2O,21.5677038392708
NL22,TWIN,N,43.5854319165352
NL22,TWIN,P2O5,7.90414027595895
NL22,TWIN,K2O,24.5028348554728
NL22,FALL,N,45.2547741034355
NL22,VSET,N,45.2547741034355
NL22,DCOL,N,120.233971580693
NL22,DCOL,P2O5,68.8027183684757
NL22,DCOL,K2O,148.883194082959
NL22,DCOH,N,182.086664398511
NL22,DCOH,P2O5,85.5682714983679
NL22,DCOH,K2O,168.582719010582
NL22,BULL,N,16.6083193821134
NL22,BULL,P2O5,8.7558854736699
NL22,BULL,K2O,24.0786850525922
NL22,BULH,N,39.0847821225986
NL22,BULH,P2O5,20.2657489639746
NL22,BULH,K2O,55.73080965093
NL22,HEIL,N,73.3416697913059
NL22,HEIL,P2O5,45.0455862774603
NL22,HEIL,K2O,123.875362263016
NL22,HEIH,N,115.605981988495
NL22,HEIH,P2O5,76.4993343655659
NL22,HEIH,K2O,210.373169505306
NL22,SCOW,N,68.4906116795174
NL22,SCOW,P2O5,41.8427795588101
NL22,SCOW,K2O,111.535265981602
NL22,HEIR,N,53.4998428713658
NL22,HEIR,P2O5,36.3622397856329
NL22,HEIR,K2O,99.9961594104905
NL22,CAMF,N,17.4653782325493
NL22,CAMF,P2O5,7.43270246062472
NL22,CAMF,K2O,20.439931766718
NL22,CAFF,N,23.9186965490032
NL22,CAFF,P2O5,9.8379507813011
NL22,CAFF,K2O,27.054364648578
NL22,CAMR,N,30.8070646490791
NL22,CAMR,P2O5,12.6004931506849
NL22,CAMR,K2O,34.6513561643836
NL22,CAFR,N,33.0624345452866
NL22,CAFR,P2O5,11.9411506849315
NL22,CAFR,K2O,32.8381643835616
NL22,PIGF,N,4.80167775182533
NL22,PIGF,P2O5,1.35181559689343
NL22,PIGF,K2O,1.35181559689343
NL22,SOWS,N,39.2175432989091
NL22,SOWS,P2O5,17.2042491507341
NL22,SOWS,K2O,17.2042491507341
NL22,SHGM,N,6.36407603258085
NL22,SHGM,P2O5,4.06996356204146
NL22,SHGM,K2O,11.192399795614
NL22,SHGF,N,1.52712838680779
NL22,SHGF,P2O5,0.36739241773527
NL22,SHGF,K2O,1.01032914877199
NL22,HENS,N,827.883064427239
NL22,HENS,P2O5,504.0
NL22,HENS,K2O,408.0
NL22,POUF,N,102.083387659943
NL22,POUF,P2O5,33.4081915348479
NL22,POUF,K2O,27.0447264805911
NL22,GRAS,N,187.778093924956
NL22,GRAS,P2O5,52.1660777740478
NL22,GRAS,K2O,121.720848139445
NL22,SETA,N,45.2547741034355
NL22,DCOW,N,151.160317990074
NL22,DCOW,P2O5,77.1854949336675
NL22,DCOW,K2O,158.732956547281
NL22,BULF,N,69.0828671662928
NL22,BULF,P2O5,35.9990315252042
NL22,BULF,K2O,98.9973366943115
NL22,HEIF,N,81.1480704842929
NL22,HEIF,P2O5,52.2003618167706
NL22,HEIF,K2O,143.550994996119
NL22,GROF,N,134.250472348709
NL22,GROF,P2O5,54.2127562260158
NL22,GROF,K2O,102.107093759233
NL22,LOSF,N,89.6459140462393
NL22,LOSF,P2O5,27.662040901953
NL22,LOSF,K2O,47.920894356748
NL22,INTF,N,44.6045583024693
NL22,INTF,P2O5,26.5507153240628
NL22,INTF,K2O,54.1861994024847
NL22,ARAB,N,152.65976998415
NL22,ARAB,P2O5,38.1848928341366
NL22,ARAB,K2O,75.6989757290476
NL22,CERE,N,84.7556476755694
NL22,CERE,P2O5,21.0914915159711
NL22,CERE,K2O,70.5107857720011
NL22,PERM,N,123.092604386004
NL22,PERM,P2O5,37.5727232077169
NL22,PERM,K2O,35.4914545951089
NL22,FODD,N,182.010051190822
NL22,FODD,P2O5,47.5917448743582
NL22,FODD,K2O,108.592639724853
NL22,SETF,N,45.2547741034355
NL22,OILS,N,89.0287886304262
NL22,OILS,P2O5,24.8460741608312
NL22,OILS,K2O,15.1073058255027
NL22,OAR1,N,140.867679487433
NL22,OAR1,P2O5,48.0636105492337
NL22,OAR1,K2O,90.4953502556915
NL22,RUMI,N,113.634852748035
NL22,RUMI,P2O5,58.2693331542303
NL22,RUMI,K2O,132.371419760524
NL22,CATA,N,116.115026248269
NL22,CATA,P2O5,59.266829617659
NL22,CATA,K2O,133.774768415836
NL22,BEFM,N,82.5084089747627
NL22,BEFM,P2O5,49.9559283491363
NL22,BEFM,K2O,134.328325558374
NL22,PKPL,N,66.4299477605698
NL22,PKPL,P2O5,25.9458446850955
NL22,PKPL,K2O,26.1440290082719
NL22,AGGT,N,102.693766028023
NL22,AGGT,P2O5,41.469870197583
NL22,AGGT,K2O,78.1064867915499
NL22,CACR,N,117.990306394888
NL22,CACR,P2O5,59.7863864702243
NL22,CACR,K2O,133.743879418263
NL22,UVAG,N,502.893242307549
NL22,UVAG,P2O5,1038.44240391952
NL22,UVAG,K2O,482.13141644192
NL22,EAAG,N,67.513655320762
NL22,EAAG,P2O5,56.2968248984467
NL22,EAAG,K2O,49.2290377429068
NL22,UAAR,N,171.475494051827
NL22,UAAR,P2O5,45.6757434342947
NL22,UAAR,K2O,100.356611834104
NL23,SWHE,N,61.2480181542495
NL23,SWHE,P2O5,20.2960712869415
NL23,SWHE,K2O,121.776427721649
NL23,RYEM,N,39.4732404550995
NL23,RYEM,P2O5,7.23120466745156
NL23,RYEM,K2O,43.3872280047094
NL23,BARL,N,55.5595612573
NL23,BARL,P2O5,16.8829971487719
NL23,BARL,K2O,101.297982892631
NL23,OATS,N,55.0185477103018
NL23,OATS,P2O5,16.5583890205729
NL23,OATS,K2O,99.3503341234376
NL23,CORN,N,134.406259195869
NL23,CORN,P2O5,51.3425442206865
NL23,CORN,K2O,32.0890901379291
NL23,OCER,N,38.2098960334857
NL23,OCER,P2O5,6.47319801448324
NL23,OCER,K2O,38.8391880868995
NL23,RAPE,N,78.0237335064416
NL23,RAPE,P2O5,27.6013640893244
NL23,RAPE,K2O,15.3340911607358
NL23,OIND,N,123.11600767102
NL23,OIND,P2O5,33.9562104820989
NL23,OIND,K2O,30.8692822564536
NL23,NURS,N,158.354643871082
NL23,NURS,P2O5,104.746728956055
NL23,NURS,K2O,91.653387836548
NL23,FLOW,N,158.354643871082
NL23,FLOW,P2O5,104.746728956055
NL23,FLOW,K2O,91.653387836548
NL23,OCRO,N,158.354643871082
NL23,OCRO,P2O5,46.7224400538812
NL23,OCRO,K2O,42.4749455035283
NL23,MAIF,N,59.2759912734187
NL23,MAIF,P2O5,19.1319871455887
NL23,MAIF,K2O,42.0903717202951
NL23,ROOF,N,61.0353581007779
NL23,ROOF,P2O5,16.8070627123821
NL23,ROOF,K2O,85.9328210260575
NL23,OFAR,N,295.945091525559
NL23,OFAR,P2O5,72.621572280378
NL23,OFAR,K2O,155.617654886524
NL23,GRAE,N,117.325022745381
NL23,GRAE,P2O5,32.9002737058361
NL23,GRAE,K2O,76.7673053136175
NL23,GRAI,N,237.19674283787
NL23,GRAI,P2O5,76.7673053136175
NL23,GRAI,K2O,179.123712398441
NL23,PULS,N,47.445331321411
NL23,PULS,P2O5,5.86071179865289
NL23,PULS,K2O,6.83749709842837
NL23,POTA,N,76.3028087538208
NL23,POTA,P2O5,19.5526304311229
NL23,POTA,K2O,67.8746742621659
NL23,SUGB,N,266.910067706524
NL23,SUGB,P2O5,140.319401887662
NL23,SUGB,K2O,167.642184521358
NL23,TEXT,N,31.1839034338151
NL23,TEXT,P2O5,41.4352186697771
NL23,TEXT,K2O,77.691035005832
NL23,TOMA,N,127.421232676014
NL23,TOMA,P2O5,80.0
NL23,TOMA,K2O,70.0
NL23,OVEG,N,103.248418499561
NL23,OVEG,P2O5,26.5395150382415
NL23,OVEG,K2O,22.7481557470641
NL23,APPL,N,48.1476169584805
NL23,APPL,P2O5,5.65265025885461
NL23,APPL,K2O,30.1474680472246
NL23,OFRU,N,52.8665838411379
NL23,OFRU,P2O5,5.08907023302485
NL23,OFRU,K2O,21.6285484903556
NL23,FALL,N,27.4212326760136
NL23,VSET,N,27.4212326760136
NL23,DCOL,N,107.059948506423
NL23,DCOL,P2O5,69.0082982259715
NL23,DCOL,K2O,149.124750415517
NL23,DCOH,N,146.201234820462
NL23,DCOH,P2O5,85.9108440041918
NL23,DCOH,K2O,168.985241704925
NL23,BULL,N,14.0340373908827
NL23,BULL,P2O5,7.26791139861815
NL23,BULL,K2O,19.9867563461999
NL23,BULH,N,32.7081315855682
NL23,BULH,P2O5,19.6277860782082
NL23,BULH,K2O,53.9764117150725
NL23,HEIL,N,60.1905396490211
NL23,HEIL,P2O5,36.2009246383302
NL23,HEIL,K2O,99.552542755408
NL23,HEIH,N,95.3608739734625
NL23,HEIH,P2O5,73.5695904884371
NL23,HEIH,K2O,202.316373843202
NL23,SCOW,N,67.4996862055575
NL23,SCOW,P2O5,41.841842060076
NL23,SCOW,K2O,111.534164420589
NL23,HEIR,N,52.3920867814332
NL23,HEIR,P2O5,36.4256410033148
NL23,HEIR,K2O,100.170512759116
NL23,CAMF,N,15.8338232302817
NL23,CAMF,P2O5,6.64873940839925
NL23,CAMF,K2O,18.2840333730979
NL23,CAFF,N,21.5054403206101
NL23,CAFF,P2O5,8.79593043977549
NL23,CAFF,K2O,24.1888087093826
NL23,CAMR,N,26.9660134130456
NL23,CAMR,P2O5,12.6004931506849
NL23,CAMR,K2O,34.6513561643836
NL23,CAFR,N,28.1476907347004
NL23,CAFR,P2O5,11.9411506849315
NL23,CAFR,K2O,32.8381643835616
NL23,PIGF,N,3.84984900462474
NL23,PIGF,P2O5,1.35317256425544
NL23,PIGF,K2O,1.35317256425544
NL23,SOWS,N,35.3062867539269
NL23,SOWS,P2O5,17.2048156871117
NL23,SOWS,K2O,17.2048156871117
NL23,SHGM,N,6.02447518818891
NL23,SHGM,P2O5,4.06996356204146
NL23,SHGM,K2O,11.192399795614
NL23,SHGF,N,1.76979190002107
NL23,SHGF,P2O5,0.382507631388858
NL23,SHGF,K2O,1.05189598631936
NL23,HENS,N,651.057433660144
NL23,HENS,P2O5,504.0
NL23,HENS,K2O,408.0
NL23,POUF,N,84.6578797920926
NL23,POUF,P2O5,33.4081904800365
NL23,POUF,K2O,27.0447256266962
NL23,GRAS,N,177.26088472366
NL23,GRAS,P2O5,54.8337902167542
NL23,GRAS,K2O,127.94551050576
NL23,SETA,N,27.4212326760136
NL23,DCOW,N,126.630591641674
NL23,DCOW,P2O5,77.4595711016318
NL23,DCOW,K2O,159.05499603232
NL23,BULF,N,62.3096608234169
NL23,BULF,P2O5,35.8533166963629
NL23,BULF,K2O,98.5966209149979
NL23,HEIF,N,74.3367109294817
NL23,HEIF,P2O5,52.4584049834943
NL23,HEIF,K2O,144.260613704609
NL23,GROF,N,20.1504277484994
NL23,GROF,P2O5,9.20911035257478
NL23,GROF,K2O,17.8542326145494
NL23,LOSF,N,5.83184893679018
NL23,LOSF,P2O5,-1.02557718284879
NL23,LOSF,K2O,3.35682627773017
NL23,INTF,N,14.3185788117092
NL23,INTF,P2O5,10.2346875354236
NL23,INTF,K2O,14.4974063368193
NL23,ARAB,N,140.12006758292
NL23,ARAB,P2O5,51.0207990175361
NL23,ARAB,K2O,98.7438748489413
NL23,CERE,N,60.567173356862
NL23,CERE,P2O5,19.8467403988992
NL23,CERE,K2O,118.203603026151
NL23,PERM,N,121.565938553608
NL23,PERM,P2O5,57.9987327197902
NL23,PERM,K2O,52.5420832266841
NL23,FODD,N,225.153244687659
NL23,FODD,P2O5,58.7750596995739
NL23,FODD,K2O,128.697513242559
NL23,SETF,N,27.4212326760136
NL23,OILS,N,78.0237335064416
NL23,OILS,P2O5,27.6013640893244
NL23,OILS,K2O,15.3340911607358
NL23,OAR1,N,139.390008606165
NL23,OAR1,P2O5,58.8625150554079
NL23,OAR1,K2O,97.9166378874705
NL23,RUMI,N,100.875146024736
NL23,RUMI,P2O5,59.2863954581801
NL23,RUMI,K2O,133.194813843575
NL23,CATA,N,102.858644586992
NL23,CATA,P2O5,60.3340230801733
NL23,CATA,K2O,134.63158656358
NL23,BEFM,N,81.7860745687347
NL23,BEFM,P2O5,50.9251937763538
NL23,BEFM,K2O,136.322462407142
NL23,PKPL,N,58.6966142250268
NL23,PKPL,P2O5,32.3877298986024
NL23,PKPL,K2O,32.7731215479828
NL23,AGGT,N,109.939856799427
NL23,AGGT,P2O5,50.2447646956812
NL23,AGGT,K2O,97.4124190291266
NL23,CACR,N,103.435364798099
NL23,CACR,P2O5,60.591526650818
NL23,CACR,K2O,134.585310182834
NL23,UVAG,N,1075.54360819371
NL23,UVAG,P2O5,2356.48449436256
NL23,UVAG,K2O,737.703389583695
NL23,EAAG,N,21.6726637672676
NL23,EAAG,P2O5,21.7011257527162
NL23,EAAG,K2O,13.1711279181689
NL23,UAAR,N,142.306249643187
NL23,UAAR,P2O5,51.2452392317645
NL23,UAAR,K2O,100.462740962238
NL31,SWHE,N,72.5392016101299
NL31,SWHE,P2O5,17.3852309323745
NL31,SWHE,K2O,104.311385594247
NL31,RYEM,N,55.0745557421603
NL31,RYEM,P2O5,6.90644341159271
NL31,RYEM,K2O,41.4386604695563
NL31,BARL,N,66.6037339738401
NL31,BARL,P2O5,13.8239503506006
NL31,BARL,K2O,82.9437021036036
NL31,OATS,N,68.7843916499307
NL31,OATS,P2O5,15.132344956255
NL31,OATS,K2O,90.7940697375297
NL31,CORN,N,144.915319612271
NL31,CORN,P2O5,48.6389935882097
NL31,CORN,K2O,30.3993709926311
NL31,OCER,N,52.9381487846719
NL31,OCER,P2O5,5.62459923709968
NL31,OCER,K2O,33.7475954225981
NL31,RAPE,N,78.7211104922865
NL31,RAPE,P2O5,19.1767056924258
NL31,RAPE,K2O,10.653725384681
NL31,OIND,N,147.763772289346
NL31,OIND,P2O5,36.9741777816637
NL31,OIND,K2O,33.6128888924216
NL31,NURS,N,174.497227917908
NL31,NURS,P2O5,104.746728956055
NL31,NURS,K2O,91.653387836548
NL31,FLOW,N,174.497227917908
NL31,FLOW,P2O5,104.746728956055
NL31,FLOW,K2O,91.653387836548
NL31,OCRO,N,173.577643299483
NL31,OCRO,P2O5,46.1339384626802
NL31,OCRO,K2O,41.939944056982
NL31,MAIF,N,76.939486758628
NL31,MAIF,P2O5,20.0454474689422
NL31,MAIF,K2O,44.0999844316729
NL31,ROOF,N,78.9807558449718
NL31,ROOF,P2O5,17.7084695610663
NL31,ROOF,K2O,85.9328210260575
NL31,OFAR,N,343.614034248699
NL31,OFAR,P2O5,81.1451780310525
NL31,OFAR,K2O,173.882524352255
NL31,GRAE,N,143.847687440548
NL31,GRAE,P2O5,36.7059056999674
NL31,GRAE,K2O,85.6471132999239
NL31,GRAI,N,277.559515064159
NL31,GRAI,P2O5,85.6471132999239
NL31,GRAI,K2O,199.843264366489
NL31,PULS,N,63.6361617933212
NL31,PULS,P2O5,5.87483270355573
NL31,PULS,K2O,6.85397148748168
NL31,POTA,N,92.0820393889964
NL31,POTA,P2O5,19.4072890664629
NL31,POTA,K2O,67.8746742621659
NL31,SUGB,N,240.863318730356
NL31,SUGB,P2O5,109.610834448621
NL31,SUGB,K2O,167.642184521358
NL31,TEXT,N,31.2583828560235
NL31,TEXT,P2O5,41.5341822633552
NL31,TEXT,K2O,77.876591743791
NL31,TOMA,N,143.563816722839
NL31,TOMA,P2O5,80.0
NL31,TOMA,K2O,70.0
NL31,OVEG,N,119.517471763944
NL31,OVEG,P2O5,26.5837792643868
NL31,OVEG,K2O,22.7860965123316
NL31,APPL,N,60.3525350143456
NL31,APPL,P2O5,5.67140905528571
NL31,APPL,K2O,30.2475149615238
NL31,OFRU,N,68.9961609843805
NL31,OFRU,P2O5,5.08646885230828
NL31,OFRU,K2O,21.6174926223102
NL31,FALL,N,43.5638167228391
NL31,VSET,N,43.5638167228391
NL31,DCOL,N,113.549239983162
NL31,DCOL,P2O5,68.6786170302259
NL31,DCOL,K2O,148.737375010515
NL31,DCOH,N,163.8487011447
NL31,DCOH,P2O5,85.3615296189113
NL31,DCOH,K2O,168.339797302221
NL31,BULL,N,15.9982530175818
NL31,BULL,P2O5,8.41979039029964
NL31,BULL,K2O,23.154423573324
NL31,BULH,N,34.0557401054223
NL31,BULH,P2O5,19.7130117890537
NL31,BULH,K2O,54.2107824198976
NL31,HEIL,N,71.0926718591546
NL31,HEIL,P2O5,42.7839861276626
NL31,HEIL,K2O,117.655961851072
NL31,HEIH,N,103.367706686899
NL31,HEIH,P2O5,73.5469724244538
NL31,HEIH,K2O,202.254174167248
NL31,SCOW,N,68.0587187769098
NL31,SCOW,P2O5,41.8433392191097
NL31,SCOW,K2O,111.535923582454
NL31,HEIR,N,52.7032614627384
NL31,HEIR,P2O5,36.4032333483255
NL31,HEIR,K2O,100.108891707895
NL31,CAMF,N,16.8229659220894
NL31,CAMF,P2O5,7.05814389806708
NL31,CAMF,K2O,19.4098957196845
NL31,CAFF,N,22.9533248602087
NL31,CAFF,P2O5,9.3374566858875
NL31,CAFF,K2O,25.6780058861906
NL31,CAMR,N,26.6294713195416
NL31,CAMR,P2O5,12.6004931506849
NL31,CAMR,K2O,34.6513561643836
NL31,CAFR,N,27.8918784951029
NL31,CAFR,P2O5,11.9411506849315
NL31,CAFR,K2O,32.8381643835616
NL31,PIGF,N,4.03183851908127
NL31,PIGF,P2O5,1.35076506100089
NL31,PIGF,K2O,1.35076506100089
NL31,SOWS,N,36.0163057491332
NL31,SOWS,P2O5,17.1991974996076
NL31,SOWS,K2O,17.1991974996076
NL31,SHGM,N,6.14821299548006
NL31,SHGM,P2O5,4.06996356204146
NL31,SHGM,K2O,11.192399795614
NL31,SHGF,N,1.65319623668401
NL31,SHGF,P2O5,0.370148283193326
NL31,SHGF,K2O,1.01790777878165
NL31,HENS,N,654.124888704735
NL31,HENS,P2O5,504.0
NL31,HENS,K2O,408.0
NL31,POUF,N,84.990225571264
NL31,POUF,P2O5,33.4081934742901
NL31,POUF,K2O,27.0447280506158
NL31,GRAS,N,210.703601264606
NL31,GRAS,P2O5,61.1765095044302
NL31,GRAS,K2O,142.745188843671
NL31,SETA,N,43.5638167228391
NL31,DCOW,N,138.69897056102
NL31,DCOW,P2O5,77.0200733228762
NL31,DCOW,K2O,158.538586152785
NL31,BULF,N,64.1300867321566
NL31,BULF,P2O5,36.0442580338537
NL31,BULF,K2O,99.1217095930977
NL31,HEIF,N,78.3029363881327
NL31,HEIF,P2O5,52.2127472360753
NL31,HEIF,K2O,143.585054899207
NL31,GROF,N,31.6536256139567
NL31,GROF,P2O5,14.0043232129749
NL31,GROF,K2O,28.8964506661427
NL31,LOSF,N,18.4477758679694
NL31,LOSF,P2O5,5.94985582332455
NL31,LOSF,K2O,12.070775120408
NL31,INTF,N,13.2058497459873
NL31,INTF,P2O5,8.05446738965037
NL31,INTF,K2O,16.8256755457347
NL31,ARAB,N,168.251537422528
NL31,ARAB,P2O5,43.6656312567803
NL31,ARAB,K2O,80.0726432016823
NL31,CERE,N,71.8375652638155
NL31,CERE,P2O5,15.9398213605458
NL31,CERE,K2O,73.6357344301464
NL31,PERM,N,121.230264787393
NL31,PERM,P2O5,37.2526698696636
NL31,PERM,K2O,35.1931450853583
NL31,FODD,N,209.30782958124
NL31,FODD,P2O5,57.9850416062179
NL31,FODD,K2O,132.921677862145
NL31,SETF,N,43.5638167228391
NL31,OILS,N,78.7211104922865
NL31,OILS,P2O5,19.1767056924258
NL31,OILS,K2O,10.653725384681
NL31,OAR1,N,105.840074524228
NL31,OAR1,P2O5,43.8330119356134
NL31,OAR1,K2O,77.4397161662139
NL31,RUMI,N,113.062164104478
NL31,RUMI,P2O5,63.1544088434756
NL31,RUMI,K2O,140.157779504221
NL31,CATA,N,115.568100500848
NL31,CATA,P2O5,64.3772870416314
NL31,CATA,K2O,141.920569065306
NL31,BEFM,N,81.6738188436664
NL31,BEFM,P2O5,50.6240158022266
NL31,BEFM,K2O,136.07143435357
NL31,PKPL,N,55.967372191629
NL31,PKPL,P2O5,25.2641547122311
NL31,PKPL,K2O,29.6294709370838
NL31,AGGT,N,116.894693630258
NL31,AGGT,P2O5,51.7179834138907
NL31,AGGT,K2O,106.714629017007
NL31,CACR,N,117.16171701376
NL31,CACR,P2O5,65.0239282767329
NL31,CACR,K2O,142.195579397643
NL31,UVAG,N,631.473702595286
NL31,UVAG,P2O5,1219.50160824548
NL31,UVAG,K2O,529.006080822677
NL31,EAAG,N,19.9884321670102
NL31,EAAG,P2O5,17.0782946806124
NL31,EAAG,K2O,15.286398116582
NL31,UAAR,N,194.159757883001
NL31,UAAR,P2O5,54.3524071879647
NL31,UAAR,K2O,118.321293146053
NL32,SWHE,N,56.1066865594846
NL32,SWHE,P2O5,19.0739901774658
NL32,SWHE,K2O,114.443941064795
NL32,RYEM,N,37.2572564199348
NL32,RYEM,P2O5,7.7643320937359
NL32,RYEM,K2O,46.5859925624154
NL32,BARL,N,50.5786000933767
NL32,BARL,P2O5,15.7571382978011
NL32,BARL,K2O,94.5428297868065
NL32,OATS,N,53.5711911639245
NL32,OATS,P2O5,17.5526929401298
NL32,OATS,K2O,105.316157640779
NL32,CORN,N,109.447324505499
NL32,CORN,P2O5,40.8545274505695
NL32,CORN,K2O,25.5340796566059
NL32,OCER,N,35.1877423389616
NL32,OCER,P2O5,6.52262364515198
NL32,OCER,K2O,39.1357418709119
NL32,RAPE,N,77.0285562319784
NL32,RAPE,P2O5,28.7519199826928
NL32,RAPE,K2O,15.9732888792738
NL32,SUNF,N,44.0129870844863
NL32,SUNF,P2O5,11.2550195166351
NL32,SUNF,K2O,16.8825292749526
NL32,OOIL,N,122.994176564511
NL32,OOIL,P2O5,52.627985938206
NL32,OOIL,K2O,52.627985938206
NL32,OIND,N,117.308117507895
NL32,OIND,P2O5,32.9969535597651
