model_region,activity,item,value
MT00,BULF,DRMX,-24.1586490795126
MT00,BULF,DAYS,181.143441930268
MT00,HEIF,ENNE,88.2172160240536
MT00,HEIF,CRPR,2.29663342204446
MT00,HEIF,DRMN,18.4072565468115
MT00,HEIF,DRMX,-27.6108848202173
MT00,HEIF,DAYS,186.385163024939
MT00,FEDM,ENNE,892.329927367423
MT00,FEDM,CRPR,23.9778639772596
MT00,RUMI,ENNE,383582.132693296
MT00,RUMI,CRPR,7731.70544710937
MT00,NRUM,ENNE,349914.524526038
MT00,NRUM,CRPR,7113.4573116054
MT00,CATA,ENNE,105.67197389437
MT00,CATA,CRPR,2.87779313413698
MT00,CATA,DRMN,13.7808722197263
MT00,CATA,DRMX,-17.8119536080881
MT00,BEFM,ENNE,101.532467884275
MT00,BEFM,CRPR,2.49953943619111
MT00,BEFM,DRMN,16.4418191987959
MT00,BEFM,DRMX,-24.446033706516
MT00,PKPL,ENNE,236.655576126816
MT00,PKPL,CRPR,6.50214011452242
MT00,PKPL,DRMN,18.6704637466591
MT00,PKPL,DRMX,-26.367689315901
MT00,AGGR,ENNE,733496.657219334
MT00,AGGR,CRPR,14845.1627587148
MT00,CONC,ENNE,862.463888602814
MT00,CONC,CRPR,23.2522841397881
NL11,DCOL,ENNE,104.509846485367
NL11,DCOL,CRPR,2.40044790258375
NL11,DCOL,DRMN,16.4395454544953
NL11,DCOL,DRMX,-19.7274545453943
NL11,DCOL,DAYS,365.0
NL11,DCOH,ENNE,145.57646033936
NL11,DCOH,CRPR,3.54906376950638
NL11,DCOH,DRMN,19.9359872321586
NL11,DCOH,DRMX,-23.9231846785903
NL11,DCOH,DAYS,365.0
NL11,BULL,ENNE,43.9407461006161
NL11,BULL,CRPR,0.997210772429864
NL11,BULL,DRMN,6.69145341719113
NL11,BULL,DRMX,-10.0371801257867
NL11,BULL,DAYS,127.898865713484
NL11,BULH,ENNE,55.1100936211028
NL11,BULH,CRPR,1.17824045419298
NL11,BULH,DRMN,7.66113201803741
NL11,BULH,DRMX,-11.4916980270561
NL11,BULH,DAYS,238.544307559706
NL11,HEIL,ENNE,45.9708578500822
NL11,HEIL,CRPR,1.03112455500235
NL11,HEIL,DRMN,8.47797326366981
NL11,HEIL,DRMX,-12.7169598955047
NL11,HEIL,DAYS,538.445547053469
NL11,HEIH,ENNE,55.8793315014209
NL11,HEIH,CRPR,1.17674675763742
NL11,HEIH,DRMN,9.49614288869889
NL11,HEIH,DRMX,-14.2442143330483
NL11,HEIH,DAYS,710.467660431109
NL11,SCOW,ENNE,52.649166823577
NL11,SCOW,CRPR,1.18094244132976
NL11,SCOW,DRMN,10.643555191054
NL11,SCOW,DRMX,-12.7722662292648
NL11,SCOW,DAYS,365.0
NL11,HEIR,ENNE,37.607688054384
NL11,HEIR,CRPR,0.852767117487805
NL11,HEIR,DRMN,8.34838270751317
NL11,HEIR,DRMX,-12.5225740612697
NL11,HEIR,DAYS,411.409518216937
NL11,CAMF,ENNE,26.3865289318505
NL11,CAMF,CRPR,0.58551117816501
NL11,CAMF,DRMN,3.46189553522428
NL11,CAMF,DRMX,-5.19284330283642
NL11,CAMF,DAYS,247.207401401008
NL11,CAFF,ENNE,29.7580994223767
NL11,CAFF,CRPR,0.654369584322215
NL11,CAFF,DRMN,3.75588907860543
NL11,CAFF,DRMX,-5.63383361790815
NL11,CAFF,DAYS,290.720123498953
NL11,CAMR,ENNE,27.2147964777551
NL11,CAMR,CRPR,0.610745608191225
NL11,CAMR,DRMN,3.34839179587632
NL11,CAMR,DRMX,-5.02258769381448
NL11,CAMR,DAYS,360.419222925069
NL11,CAFR,ENNE,26.9588803154737
NL11,CAFR,CRPR,0.60568695851341
NL11,CAFR,DRMN,3.27000123287671
NL11,CAFR,DRMX,-4.90500184931507
NL11,CAFR,DAYS,365.0
NL11,PIGF,ENNE,16.5945243610218
NL11,PIGF,CRPR,0.378490649973302
NL11,PIGF,DRMN,1.9786258992297
NL11,PIGF,DRMX,-2.37435107907564
NL11,PIGF,DAYS,88.3289762193245
NL11,SOWS,ENNE,33.4991002164797
NL11,SOWS,CRPR,0.801534148973937
NL11,SOWS,DRMN,3.92894490371169
NL11,SOWS,DRMX,-4.71473388445403
NL11,SOWS,DAYS,365.0
NL11,SHGM,ENNE,5.02201617856448
NL11,SHGM,CRPR,0.114681313493303
NL11,SHGM,DRMN,1.65367326508373
NL11,SHGM,DRMX,-2.48050989762559
NL11,SHGM,DAYS,365.0
NL11,SHGF,ENNE,5.31896620000823
NL11,SHGF,CRPR,0.124928218887994
NL11,SHGF,DRMN,0.7041384551487
NL11,SHGF,DRMX,-1.05620768272305
NL11,SHGF,DAYS,113.447844799235
NL11,HENS,ENNE,766.660079654405
NL11,HENS,CRPR,17.3448454354099
NL11,HENS,DRMN,76.1679553349346
NL11,HENS,DRMX,-142.814916253002
NL11,HENS,DAYS,365.0
NL11,POUF,ENNE,794.630021260627
NL11,POUF,CRPR,21.1686027303719
NL11,POUF,DRMN,63.4227734392518
NL11,POUF,DRMX,-95.1341601588777
NL11,POUF,DAYS,45.3499735656906
NL11,DCOW,ENNE,125.043153379674
NL11,DCOW,CRPR,2.97475583527258
NL11,DCOW,DRMN,18.1877663384974
NL11,DCOW,DRMX,-21.8253196061969
NL11,DCOW,DAYS,365.0
NL11,BULF,ENNE,110.199558918089
NL11,BULF,CRPR,2.42031028000979
NL11,BULF,DRMN,15.9680482138695
NL11,BULF,DRMX,-23.9520723208043
NL11,BULF,DAYS,183.221586633267
NL11,HEIF,ENNE,39.3270593653677
NL11,HEIF,CRPR,0.852517670667762
NL11,HEIF,DRMN,6.94028295344562
NL11,HEIF,DRMX,-10.4104244301684
NL11,HEIF,DAYS,624.456603750593
NL11,CATA,ENNE,101.910193807369
NL11,CATA,CRPR,2.391605273388
NL11,CATA,DRMN,15.1687612742361
NL11,CATA,DRMX,-19.2777194234772
NL11,BEFM,ENNE,64.2990700393203
NL11,BEFM,CRPR,1.42749422070219
NL11,BEFM,DRMN,11.9067432373082
NL11,BEFM,DRMX,-15.4770928192798
NL11,PKPL,ENNE,261.313467651946
NL11,PKPL,CRPR,6.663196824419
NL11,PKPL,DRMN,24.0677563554222
NL11,PKPL,DRMX,-35.3481036444569
NL12,DCOL,ENNE,107.714428619705
NL12,DCOL,CRPR,2.65453833367584
NL12,DCOL,DRMN,16.4289099471765
NL12,DCOL,DRMX,-19.7146919366117
NL12,DCOL,DAYS,365.0
NL12,DCOH,ENNE,154.497683387502
NL12,DCOH,CRPR,4.12533822216298
NL12,DCOH,DRMN,19.918276636788
NL12,DCOH,DRMX,-23.9019319641456
NL12,DCOH,DAYS,365.0
NL12,BULL,ENNE,43.192256877479
NL12,BULL,CRPR,1.00667374579552
NL12,BULL,DRMN,6.69321998220468
NL12,BULL,DRMX,-10.039829973307
NL12,BULL,DAYS,131.782324594382
NL12,BULH,ENNE,49.4864152046777
NL12,BULH,CRPR,1.12050783841501
NL12,BULH,DRMN,7.61180291147176
NL12,BULH,DRMX,-11.4177043672076
NL12,BULH,DAYS,291.455595762046
NL12,HEIL,ENNE,44.2937739192383
NL12,HEIL,CRPR,1.03218036161687
NL12,HEIL,DRMN,8.47826125537201
NL12,HEIL,DRMX,-12.717391883058
NL12,HEIL,DAYS,572.228958316788
NL12,HEIH,ENNE,51.4078770745909
NL12,HEIH,CRPR,1.26599847541173
NL12,HEIH,DRMN,9.20453222732448
NL12,HEIH,DRMX,-13.8067983409867
NL12,HEIH,DAYS,730.0
NL12,SCOW,ENNE,52.1197168403563
NL12,SCOW,CRPR,1.19315479921448
NL12,SCOW,DRMN,10.6437042378316
NL12,SCOW,DRMX,-12.7724450853979
NL12,SCOW,DAYS,365.0
NL12,HEIR,ENNE,37.6669380565661
NL12,HEIR,CRPR,0.891722763624905
NL12,HEIR,DRMN,8.35716949076878
NL12,HEIR,DRMX,-12.5357542361532
NL12,HEIR,DAYS,411.409518216937
NL12,CAMF,ENNE,23.6372759506839
NL12,CAMF,CRPR,0.531744534957052
NL12,CAMF,DRMN,3.46205716856272
NL12,CAMF,DRMX,-5.19308575284409
NL12,CAMF,DAYS,298.451588178104
NL12,CAFF,ENNE,26.4905735829501
NL12,CAFF,CRPR,0.595266869215497
NL12,CAFF,DRMN,3.75622266876018
NL12,CAFF,DRMX,-5.63433400314027
NL12,CAFF,DAYS,351.083462203738
NL12,CAMR,ENNE,28.0894240506186
NL12,CAMR,CRPR,0.640587091137841
NL12,CAMR,DRMN,3.26593367647059
NL12,CAMR,DRMX,-4.89890051470588
NL12,CAMR,DAYS,340.0
NL12,CAFR,ENNE,28.1357280755766
NL12,CAFR,CRPR,0.641171906732334
NL12,CAFR,DRMN,3.17671455882353
NL12,CAFR,DRMX,-4.76507183823529
NL12,CAFR,DAYS,340.0
NL12,PIGF,ENNE,16.639135327291
NL12,PIGF,CRPR,0.374568126602927
NL12,PIGF,DRMN,1.9786258992297
NL12,PIGF,DRMX,-2.37435107907564
NL12,PIGF,DAYS,88.3289762193245
NL12,SOWS,ENNE,33.4838057893293
NL12,SOWS,CRPR,0.799546029216137
NL12,SOWS,DRMN,3.92582888128047
NL12,SOWS,DRMX,-4.71099465753657
NL12,SOWS,DAYS,365.0
NL12,SHGM,ENNE,5.02666680769094
NL12,SHGM,CRPR,0.119184294756273
NL12,SHGM,DRMN,1.65367326508373
NL12,SHGM,DRMX,-2.48050989762559
NL12,SHGM,DAYS,365.0
NL12,SHGF,ENNE,5.20587079030047
NL12,SHGF,CRPR,0.122327870758574
NL12,SHGF,DRMN,0.701946208432908
NL12,SHGF,DRMX,-1.05291931264936
NL12,SHGF,DAYS,113.447844799235
NL12,HENS,ENNE,763.59142614914
NL12,HENS,CRPR,17.7761275071235
NL12,HENS,DRMN,76.1691298135839
NL12,HENS,DRMX,-142.81711840047
NL12,HENS,DAYS,365.0
NL12,POUF,ENNE,797.29143881765
NL12,POUF,CRPR,21.4946885048918
NL12,POUF,DRMN,63.422775818461
NL12,POUF,DRMX,-95.1341637276915
NL12,POUF,DAYS,45.3499735656906
NL12,DCOW,ENNE,131.106056003036
NL12,DCOW,CRPR,3.38993827790487
NL12,DCOW,DRMN,18.1735932919022
NL12,DCOW,DRMX,-21.8083119502826
NL12,DCOW,DAYS,365.0
NL12,BULF,ENNE,88.1611445624994
NL12,BULF,CRPR,2.02349428345368
NL12,BULF,DRMN,13.6077391158712
NL12,BULF,DRMX,-20.4116086738067
NL12,BULF,DAYS,211.618960176726
NL12,HEIF,ENNE,35.4788870193142
NL12,HEIF,CRPR,0.851989766763525
NL12,HEIF,DRMN,6.55543374271468
NL12,HEIF,DRMX,-9.83315061407202
NL12,HEIF,DAYS,651.114479158403
NL12,CATA,ENNE,108.30263753239
NL12,CATA,CRPR,2.7486450752313
NL12,CATA,DRMN,15.6292903292163
NL12,CATA,DRMX,-19.687297625984
NL12,BEFM,ENNE,58.6615403322597
NL12,BEFM,CRPR,1.35781343710409
NL12,BEFM,DRMN,10.9823038462343
NL12,BEFM,DRMX,-14.5713692918864
NL12,PKPL,ENNE,257.374010265566
NL12,PKPL,CRPR,6.70023380366459
NL12,PKPL,DRMN,23.6253666290902
NL12,PKPL,DRMX,-35.5567209430252
NL13,DCOL,ENNE,106.768267038812
NL13,DCOL,CRPR,2.36389405546516
NL13,DCOL,DRMN,16.4202881386355
NL13,DCOL,DRMX,-19.7043457663626
NL13,DCOL,DAYS,365.0
NL13,DCOH,ENNE,147.056474474195
NL13,DCOH,CRPR,3.52511401949294
NL13,DCOH,DRMN,19.9038821876108
NL13,DCOH,DRMX,-23.884658625133
NL13,DCOH,DAYS,365.0
NL13,BULL,ENNE,44.7790339920489
NL13,BULL,CRPR,0.977837122111698
NL13,BULL,DRMN,6.68958036147008
NL13,BULL,DRMX,-10.0343705422051
NL13,BULL,DAYS,130.979344081561
NL13,BULH,ENNE,54.2883972884006
NL13,BULH,CRPR,1.17026091066724
NL13,BULH,DRMN,7.6588985627936
NL13,BULH,DRMX,-11.4883478441904
NL13,BULH,DAYS,260.350611654724
NL13,HEIL,ENNE,46.0997017794137
NL13,HEIL,CRPR,0.982573771793362
NL13,HEIL,DRMN,8.47864815857754
NL13,HEIL,DRMX,-12.7179722378663
NL13,HEIL,DAYS,572.359898087296
NL13,HEIH,ENNE,55.940261327524
NL13,HEIH,CRPR,1.14194416456309
NL13,HEIH,DRMN,9.39459930546254
NL13,HEIH,DRMX,-14.0918989581938
NL13,HEIH,DAYS,730.0
NL13,SCOW,ENNE,54.2878881516822
NL13,SCOW,CRPR,1.16571976117024
NL13,SCOW,DRMN,10.6436441925031
NL13,SCOW,DRMX,-12.7723730310037
NL13,SCOW,DAYS,365.0
NL13,HEIR,ENNE,38.6234295273591
NL13,HEIR,CRPR,0.836685818963964
NL13,HEIR,DRMN,8.34008667848774
NL13,HEIR,DRMX,-12.5101300177316
NL13,HEIR,DAYS,411.409518216937
NL13,CAMF,ENNE,25.5502978090118
NL13,CAMF,CRPR,0.54435841779657
NL13,CAMF,DRMN,3.46222931775406
NL13,CAMF,DRMX,-5.19334397663109
NL13,CAMF,DAYS,270.29578885685
NL13,CAFF,ENNE,28.855527570183
NL13,CAFF,CRPR,0.610607667650701
NL13,CAFF,DRMN,3.75685031293349
NL13,CAFF,DRMX,-5.63527546940023
NL13,CAFF,DAYS,317.97346419515
NL13,CAMR,ENNE,27.7451500381751
NL13,CAMR,CRPR,0.60173007809315
NL13,CAMR,DRMN,3.2850664458793
NL13,CAMR,DRMX,-4.92759966881895
NL13,CAMR,DAYS,344.528990902078
NL13,CAFR,ENNE,27.2802336939396
NL13,CAFR,CRPR,0.594068392390469
NL13,CAFR,DRMN,3.22869526453916
NL13,CAFR,DRMX,-4.84304289680874
NL13,CAFR,DAYS,353.491126760773
NL13,PIGF,ENNE,16.7481891746877
NL13,PIGF,CRPR,0.388561847187537
NL13,PIGF,DRMN,2.00681596897326
NL13,PIGF,DRMX,-2.40817916276792
NL13,PIGF,DAYS,88.3289762193245
NL13,SOWS,ENNE,33.4189272236176
NL13,SOWS,CRPR,0.814926567178956
NL13,SOWS,DRMN,3.93040330650418
NL13,SOWS,DRMX,-4.71648396780502
NL13,SOWS,DAYS,365.0
NL13,SHGM,ENNE,5.12104777337915
NL13,SHGM,CRPR,0.112075069713867
NL13,SHGM,DRMN,1.65367326508373
NL13,SHGM,DRMX,-2.48050989762559
NL13,SHGM,DAYS,365.0
NL13,SHGF,ENNE,5.42715824789087
NL13,SHGF,CRPR,0.122931878798283
NL13,SHGF,DRMN,0.700067011961561
NL13,SHGF,DRMX,-1.05010051794234
NL13,SHGF,DAYS,113.447844799235
NL13,HENS,ENNE,765.060802342401
NL13,HENS,CRPR,17.5774543104149
NL13,HENS,DRMN,76.1730145941496
NL13,HENS,DRMX,-142.824402364031
NL13,HENS,DAYS,365.0
NL13,POUF,ENNE,796.099153722191
NL13,POUF,CRPR,21.3481616273769
NL13,POUF,DRMN,63.4227720065126
NL13,POUF,DRMX,-95.1341580097689
NL13,POUF,DAYS,45.3499735656906
NL13,DCOW,ENNE,126.912370736443
NL13,DCOW,CRPR,2.94450403701771
NL13,DCOW,DRMN,18.1620851602111
NL13,DCOW,DRMX,-21.7945021922533
NL13,DCOW,DAYS,365.0
NL13,BULF,ENNE,102.715622109607
NL13,BULF,CRPR,2.22720245127527
NL13,BULF,DRMN,14.8768663927667
NL13,BULF,DRMX,-22.31529958915
NL13,BULF,DAYS,195.664977865802
NL13,HEIF,ENNE,37.8251292972964
NL13,HEIF,CRPR,0.787536208267953
NL13,HEIF,DRMN,6.62542278244616
NL13,HEIF,DRMX,-9.93813417366925
NL13,HEIF,DAYS,651.179949046794
NL13,CATA,ENNE,102.389994384372
NL13,CATA,CRPR,2.33347724437158
NL13,CATA,DRMN,15.0850695513747
NL13,CATA,DRMX,-19.2081783488572
NL13,BEFM,ENNE,68.2791370958024
NL13,BEFM,CRPR,1.46549405945434
NL13,BEFM,DRMN,12.5177230384213
NL13,BEFM,DRMX,-15.9577414024699
NL13,PKPL,ENNE,249.2843893325
NL13,PKPL,CRPR,6.37265012198081
NL13,PKPL,DRMN,23.2393034611911
NL13,PKPL,DRMX,-33.5430701692079
NL21,DCOL,ENNE,109.189805485108
NL21,DCOL,CRPR,2.53478418637889
NL21,DCOL,DRMN,16.4247048449471
NL21,DCOL,DRMX,-19.7096458139365
NL21,DCOL,DAYS,365.0
NL21,DCOH,ENNE,153.890390249564
NL21,DCOH,CRPR,3.9483917402746
NL21,DCOH,DRMN,19.9112477719944
NL21,DCOH,DRMX,-23.8934973263933
NL21,DCOH,DAYS,365.0
NL21,BULL,ENNE,45.4029492749603
NL21,BULL,CRPR,0.99707427582788
NL21,BULL,DRMN,6.69077416542487
NL21,BULL,DRMX,-10.0361612481373
NL21,BULL,DAYS,122.988476722163
NL21,BULH,ENNE,55.7566579544512
NL21,BULH,CRPR,1.24895189445497
NL21,BULH,DRMN,7.66032212554415
NL21,BULH,DRMX,-11.4904831883162
NL21,BULH,DAYS,229.513136414901
NL21,HEIL,ENNE,47.7446765547558
NL21,HEIL,CRPR,1.00940659805232
NL21,HEIL,DRMN,8.47874285833866
NL21,HEIL,DRMX,-12.718114287508
NL21,HEIL,DAYS,518.600284788907
NL21,HEIH,ENNE,57.6745163511276
NL21,HEIH,CRPR,1.18873396604204
NL21,HEIH,DRMN,9.49671841475173
NL21,HEIH,DRMX,-14.2450776221276
NL21,HEIH,DAYS,684.218210818905
NL21,SCOW,ENNE,53.4766032467214
NL21,SCOW,CRPR,1.16941917668507
NL21,SCOW,DRMN,10.6436809862229
NL21,SCOW,DRMX,-12.7724171834675
NL21,SCOW,DAYS,365.0
NL21,HEIR,ENNE,38.6606126628496
NL21,HEIR,CRPR,0.854739758744244
NL21,HEIR,DRMN,8.34517872529093
NL21,HEIR,DRMX,-12.5177680879364
NL21,HEIR,DAYS,411.409518216937
NL21,CAMF,ENNE,27.865248719818
NL21,CAMF,CRPR,0.593395118482231
NL21,CAMF,DRMN,3.46314916635429
NL21,CAMF,DRMX,-5.19472374953143
NL21,CAMF,DAYS,238.158574792255
NL21,CAFF,ENNE,31.3605980428954
NL21,CAFF,CRPR,0.665498010470737
NL21,CAFF,DRMN,3.75817070608769
NL21,CAFF,DRMX,-5.63725605913154
NL21,CAFF,DAYS,280.215500848999
NL21,CAMR,ENNE,28.0310983804797
NL21,CAMR,CRPR,0.622937009982762
NL21,CAMR,DRMN,3.36562315068493
NL21,CAMR,DRMX,-5.0484347260274
NL21,CAMR,DAYS,365.0
NL21,CAFR,ENNE,27.8648080490736
NL21,CAFR,CRPR,0.620277727491368
NL21,CAFR,DRMN,3.27000123287671
NL21,CAFR,DRMX,-4.90500184931507
NL21,CAFR,DAYS,365.0
NL21,PIGF,ENNE,17.0546154625747
NL21,PIGF,CRPR,0.42906495958371
NL21,PIGF,DRMN,1.9786258992297
NL21,PIGF,DRMX,-2.37435107907564
NL21,PIGF,DAYS,88.3289762193245
NL21,SOWS,ENNE,33.7245806609974
NL21,SOWS,CRPR,0.858184914043592
NL21,SOWS,DRMN,3.92984543525383
NL21,SOWS,DRMX,-4.71581452230459
NL21,SOWS,DAYS,365.0
NL21,SHGM,ENNE,5.14242540926677
NL21,SHGM,CRPR,0.114238833312652
NL21,SHGM,DRMN,1.65367326508373
NL21,SHGM,DRMX,-2.48050989762559
NL21,SHGM,DAYS,365.0
NL21,SHGF,ENNE,5.3137576423935
NL21,SHGF,CRPR,0.118912441467804
NL21,SHGF,DRMN,0.693652082886405
NL21,SHGF,DRMX,-1.04047812432961
NL21,SHGF,DAYS,113.447844799235
NL21,HENS,ENNE,765.794078666757
NL21,HENS,CRPR,17.4772709902705
NL21,HENS,DRMN,76.1757419520538
NL21,HENS,DRMX,-142.829516160101
NL21,HENS,DAYS,365.0
NL21,POUF,ENNE,795.407860871971
NL21,POUF,CRPR,21.264413824649
NL21,POUF,DRMN,63.4228117758868
NL21,POUF,DRMX,-95.1342176638303
NL21,POUF,DAYS,45.3499735656906
NL21,DCOW,ENNE,131.540097858146
NL21,DCOW,CRPR,3.24158796310297
NL21,DCOW,DRMN,18.1679763071781
NL21,DCOW,DRMX,-21.8015715686138
NL21,DCOW,DAYS,365.0
NL21,BULF,ENNE,116.991962838908
NL21,BULF,CRPR,2.5975487395183
NL21,BULF,DRMN,16.5971672879624
NL21,BULF,DRMX,-24.8957509319436
NL21,BULF,DAYS,176.250806568097
NL21,HEIF,ENNE,42.2651873155778
NL21,HEIF,CRPR,0.881289451441319
NL21,HEIF,DRMN,7.20681136753941
NL21,HEIF,DRMX,-10.8102170513091
NL21,HEIF,DAYS,601.409247804282
NL21,CATA,ENNE,109.455208685336
NL21,CATA,CRPR,2.62170556242536
NL21,CATA,DRMN,15.5736517642767
NL21,CATA,DRMX,-19.8096807339283
NL21,BEFM,ENNE,71.3305076084001
NL21,BEFM,CRPR,1.55927894129263
NL21,BEFM,DRMN,12.8305019311157
NL21,BEFM,DRMX,-16.6308452139241
NL21,PKPL,ENNE,204.317127577872
NL21,PKPL,CRPR,5.22252974325109
NL21,PKPL,DRMN,21.3756525313609
NL21,PKPL,DRMX,-28.0557566300082
NL22,DCOL,ENNE,110.626005576672
NL22,DCOL,CRPR,2.53132558121063
NL22,DCOL,DRMN,16.4485130838254
NL22,DCOL,DRMX,-19.7382157005905
NL22,DCOL,DAYS,365.0
NL22,DCOH,ENNE,154.762234943689
NL22,DCOH,CRPR,3.92013965589293
NL22,DCOH,DRMN,19.9509060321933
NL22,DCOH,DRMX,-23.941087238632
NL22,DCOH,DAYS,365.0
NL22,BULL,ENNE,47.1345566909771
NL22,BULL,CRPR,1.02603797402
NL22,BULL,DRMN,6.68950807097659
NL22,BULL,DRMX,-10.0342621064649
NL22,BULL,DAYS,114.582220832993
NL22,BULH,ENNE,58.2855675883938
NL22,BULH,CRPR,1.35495578582337
NL22,BULH,DRMN,6.80124196195187
NL22,BULH,DRMX,-10.2018629429278
NL22,BULH,DAYS,214.047488423132
NL22,HEIL,ENNE,49.7480691619885
NL22,HEIL,CRPR,1.04513508713374
NL22,HEIL,DRMN,8.47851433753902
NL22,HEIL,DRMX,-12.7177715063085
NL22,HEIL,DAYS,484.118755221606
NL22,HEIH,ENNE,59.1360332886616
NL22,HEIH,CRPR,1.2616653637738
NL22,HEIH,DRMN,9.49654754793853
NL22,HEIH,DRMX,-14.2448213219078
NL22,HEIH,DAYS,638.742557863991
NL22,SCOW,ENNE,54.0713010751641
NL22,SCOW,CRPR,1.19056640538791
NL22,SCOW,DRMN,10.6435258667377
NL22,SCOW,DRMX,-12.7722310400853
NL22,SCOW,DAYS,365.0
NL22,HEIR,ENNE,39.0627864212674
NL22,HEIR,CRPR,0.857537421003864
NL22,HEIR,DRMN,8.33364931616151
NL22,HEIR,DRMX,-12.5004739742423
NL22,HEIR,DAYS,411.409518216937
NL22,CAMF,ENNE,30.0342288904912
NL22,CAMF,CRPR,0.641293093275077
NL22,CAMF,DRMN,3.46318300500059
NL22,CAMF,DRMX,-5.19477450750089
NL22,CAMF,DAYS,222.35691448465
NL22,CAFF,ENNE,33.4977678519748
NL22,CAFF,CRPR,0.719118115737483
NL22,CAFF,DRMN,3.75849313393747
NL22,CAFF,DRMX,-5.63773970090621
NL22,CAFF,DAYS,261.662944992658
NL22,CAMR,ENNE,28.4601521445732
NL22,CAMR,CRPR,0.638705172313628
NL22,CAMR,DRMN,3.36562315068493
NL22,CAMR,DRMX,-5.0484347260274
NL22,CAMR,DAYS,365.0
NL22,CAFR,ENNE,28.435330190465
NL22,CAFR,CRPR,0.639656458278684
NL22,CAFR,DRMN,3.27000123287671
NL22,CAFR,DRMX,-4.90500184931507
NL22,CAFR,DAYS,365.0
NL22,PIGF,ENNE,17.1231284188628
NL22,PIGF,CRPR,0.439229018982411
NL22,PIGF,DRMN,1.9786258992297
NL22,PIGF,DRMX,-2.37435107907564
NL22,PIGF,DAYS,88.3289762193245
NL22,SOWS,ENNE,33.7396987870782
NL22,SOWS,CRPR,0.863341721862275
NL22,SOWS,DRMN,3.92952296202128
NL22,SOWS,DRMX,-4.71542755442554
NL22,SOWS,DAYS,365.0
NL22,SHGM,ENNE,5.23779021610572
NL22,SHGM,CRPR,0.118018543341311
NL22,SHGM,DRMN,1.65367326508373
NL22,SHGM,DRMX,-2.48050989762559
NL22,SHGM,DAYS,365.0
NL22,SHGF,ENNE,5.27688089051104
NL22,SHGF,CRPR,0.115879042563668
NL22,SHGF,DRMN,0.691842436740993
NL22,SHGF,DRMX,-1.03776365511149
NL22,SHGF,DAYS,113.447844799235
NL22,HENS,ENNE,756.63605230389
NL22,HENS,CRPR,18.8680486026526
NL22,HENS,DRMN,76.173436525943
NL22,HENS,DRMX,-142.825193486143
NL22,HENS,DAYS,365.0
NL22,POUF,ENNE,804.79199124237
NL22,POUF,CRPR,22.3574390208435
NL22,POUF,DRMN,63.4228142574594
NL22,POUF,DRMX,-95.1342213861891
NL22,POUF,DAYS,45.3499735656906
NL22,DCOW,ENNE,132.694120260598
NL22,DCOW,CRPR,3.22573261856183
NL22,DCOW,DRMN,18.1997095580674
NL22,DCOW,DRMX,-21.8396514696809
NL22,DCOW,DAYS,365.0
NL22,BULF,ENNE,130.765287719408
NL22,BULF,CRPR,2.95343357060471
NL22,BULF,DRMN,16.7342034707887
NL22,BULF,DRMX,-25.101305206183
NL22,BULF,DAYS,164.314854627971
NL22,HEIF,ENNE,46.7628718171539
NL22,HEIF,CRPR,0.990710410111541
NL22,HEIF,DRMN,7.71981855880131
NL22,HEIF,DRMX,-11.579727838202
NL22,HEIF,DAYS,561.430656539825
NL22,CATA,ENNE,111.190061196864
NL22,CATA,CRPR,2.60039627147099
NL22,CATA,DRMN,15.3117938735934
NL22,CATA,DRMX,-19.859002600924
NL22,BEFM,ENNE,73.1574549791434
NL22,BEFM,CRPR,1.61494577301693
NL22,BEFM,DRMN,12.8664266462769
NL22,BEFM,DRMX,-16.542191282784
NL22,PKPL,ENNE,217.917585461291
NL22,PKPL,CRPR,5.76453104759525
NL22,PKPL,DRMN,22.0528006175792
NL22,PKPL,DRMX,-29.6273083321768
NL23,DCOL,ENNE,105.032263971014
NL23,DCOL,CRPR,2.31933137143142
NL23,DCOL,DRMN,16.491459560905
NL23,DCOL,DRMX,-19.789751473086
NL23,DCOL,DAYS,365.0
NL23,DCOH,ENNE,143.730314396686
NL23,DCOH,CRPR,3.33784736783639
NL23,DCOH,DRMN,20.0224708364921
NL23,DCOH,DRMX,-24.0269650037905
NL23,DCOH,DAYS,365.0
NL23,BULL,ENNE,50.0272969264364
NL23,BULL,CRPR,1.07433743620247
NL23,BULL,DRMN,6.66412268457232
NL23,BULL,DRMX,-9.99618402685849
NL23,BULL,DAYS,95.0856730030691
NL23,BULH,ENNE,59.3445795176939
NL23,BULH,CRPR,1.21504626296602
NL23,BULH,DRMN,6.80199216563961
NL23,BULH,DRMX,-10.2029882484594
NL23,BULH,DAYS,207.248158281098
NL23,HEIL,ENNE,53.1891312508672
NL23,HEIL,CRPR,1.09766455969082
NL23,HEIL,DRMN,8.47849346396747
NL23,HEIL,DRMX,-12.7177401959512
NL23,HEIL,DAYS,389.064207268896
NL23,HEIH,ENNE,58.6875406270667
NL23,HEIH,CRPR,1.11415647057926
NL23,HEIH,DRMN,9.49653193942804
NL23,HEIH,DRMX,-14.2447979091421
NL23,HEIH,DAYS,614.283273150789
NL23,SCOW,ENNE,52.8974113383274
NL23,SCOW,CRPR,1.17433202522038
NL23,SCOW,DRMN,10.6433300193994
NL23,SCOW,DRMX,-12.7719960232793
NL23,SCOW,DAYS,365.0
NL23,HEIR,ENNE,37.9550520593084
NL23,HEIR,CRPR,0.841381896531796
NL23,HEIR,DRMN,8.34539133066493
