region,SWHE,DWHE,RYEM,BARL,OATS,CORN,OCER,PULS,SUGB,POTA,TOMA,OVEG,APPL,OFRU,CITR,TAGR,WINE,OLIV,GRAS,TOBA,COTT,OFIB,MAIF,OFOD,SETA,RAPE,SUNF,SOYA,OOIL
FRC2,130.98196363636364,16.372745454545456,16.372745454545456,90.0501,20.46593181818182,114.6092181818182,20.46593181818182,14.032272727272726,8.0,5.0,6.241590909090909,6.241590909090909,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
FRD1,204.368,25.546,25.546,140.503,31.9325,178.822,31.9325,18.82,8.0,5.0,6.241590909090909,6.241590909090909,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
FRD2,130.98196363636364,16.372745454545456,16.372745454545456,90.0501,20.46593181818182,114.6092181818182,20.46593181818182,14.032272727272726,8.0,5.0,6.241590909090909,6.241590909090909,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
FRE1,336.9472,42.1184,42.1184,231.6512,52.648,294.82880000000006,52.648,24.28,8.0,5.0,6.241590909090909,6.241590909090909,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
FRE2,130.98196363636364,16.372745454545456,16.372745454545456,90.0501,20.46593181818182,114.6092181818182,20.46593181818182,14.032272727272726,8.0,5.0,6.241590909090909,6.241590909090909,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
FRF1,432.3136,54.0392,54.0392,297.2156,67.549,378.2744,67.549,43.61,8.0,5.0,6.241590909090909,6.241590909090909,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
FRF2,130.98196363636364,16.372745454545456,16.372745454545456,90.0501,20.46593181818182,114.6092181818182,20.46593181818182,14.032272727272726,8.0,5.0,6.241590909090909,6.241590909090909,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
FRF3,130.98196363636364,16.372745454545456,16.372745454545456,90.0501,20.46593181818182,114.6092181818182,20.46593181818182,14.032272727272726,8.0,5.0,6.241590909090909,6.241590909090909,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
FRG0,217.5648,27.1956,27.1956,149.5758,33.9945,190.3692,33.9945,22.08,8.0,5.0,6.241590909090909,6.241590909090909,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
FRH0,188.4,23.55,23.55,129.525,29.4375,164.85000000000002,29.4375,9.68,8.0,5.0,6.241590909090909,6.241590909090909,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
